      Lon      Lat      RHP     Tbuf  Tinterm  Tbottom Csubmoho  Al_0  Fe_0  Mg_0  Ca_0      MLD  Al_1  Fe_1  Mg_1  Ca_1      LAB  Al_2  Fe_2  Mg_2  Ca_2
      deg      deg    nW/m3     degC     degC     degC        1    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%
-90 57	20.00	1275.06	1355.84	1428.99	0.9676	1.18	7.54	44.88	1.02	137.12	2.56	7.43	40.5	2.09	275.65	4.28	8.25	39.67	4.02
-89 57	20.00	1318.88	1308.17	1454.66	0.9746	0.73	7.31	45.57	0.83	153.58	3.04	7.39	40.02	2.8	273.33	4.21	7.78	39.25	3.84
-88 57	20.00	1381.1	1316.74	1436.68	0.9767	0.84	7.36	45.24	0.84	164.35	2.65	8.28	40.68	2.29	268.03	4.11	8.43	38.72	3.7
-87 57	20.00	1375.75	1417.52	1520.7	0.9668	2.17	7.13	41.57	1.77	161.98	3.23	7.49	39.62	2.78	301.92	3.15	7.56	39.31	2.58
-86 57	20.00	1341.07	1412.59	1491.14	0.9729	1.14	7.01	45.43	1.15	160.05	2.85	7.32	40.08	2.19	297.09	4.04	7.77	38.94	3.43
-85 57	20.00	1539.46	1460.86	1472.9	0.978	0.81	8.5	45.76	0.55	161.14	2.63	7.6	41.75	2.39	297.26	3.99	7.51	37.32	3.57
-84 57	20.00	1365.46	1409.53	1499.54	0.981	1.08	8.03	45.16	0.91	164.47	2.81	7.74	39.86	1.99	284.07	3.92	8.24	38.69	3.52
-83 57	20.00	1360.68	1435.71	1529.03	0.9683	1.02	7.37	45.22	0.87	173.33	2.82	7.7	41.46	2.7	285.95	3.95	7.63	37.77	3.24
-82 57	20.00	1377.06	1408.98	1592.03	0.9875	1.2	7.28	44.2	1.23	160.64	2.7	7.93	42.04	2.55	296.66	4.07	8.32	39.66	3.54
-81 57	20.00	1358.32	1341.26	1628.01	0.9832	1.32	7.04	43.71	1.3	159.29	2.57	7.86	40.88	2.16	302.23	3.54	7.58	39.17	3
-80 57	20.00	1369.44	1354	1524.93	0.9773	1.03	7.09	46.04	0.95	168.2	2.78	7.98	41.53	2.76	292	4.08	7.69	38.22	3.66
-79 57	20.00	1378.55	1410.98	1580.6	0.9734	2.12	7.03	43.04	1.2	170.78	2.79	7.19	41	2.31	296.41	4.28	8.56	39.7	3.33
-78 57	20.00	1425.79	1337.46	1542.88	0.982	2.37	7.12	42.54	1.52	175.53	2.71	7.85	41.12	2.51	296.79	3.87	7.34	39.19	3.5
-77 57	20.00	1379.64	1341.77	1537.68	0.9726	1.84	7.28	43.3	1.77	160.12	2.6	7.3	41.57	2.61	289.62	3.71	8.33	39.96	3.6
-76 57	20.00	1342.48	1432.1	1555.58	0.9824	1.85	6.89	43.19	1.4	169.18	2.72	7.94	40.6	2.41	273.32	4	7.49	38.33	3.15
-75 57	20.00	1378.7	1357.72	1536.45	0.9711	1.08	7.85	45.31	0.62	174.52	2.58	8.44	40.4	2.33	267.07	3.96	8.27	39.64	3.44
-74 57	20.00	1324.18	1411.17	1464.04	0.9684	1.44	6.78	43.55	1.28	172.45	2.67	8.7	41.38	2.07	263.79	4.32	8.07	37.68	3.66
-73 57	20.00	1428	1461.48	1518.79	0.9748	2.16	7.31	42.72	1.69	166.96	2.87	7.33	41.04	2.6	261.87	3.77	8.62	39.72	2.85
-72 57	20.00	1417.42	1341.73	1478.24	0.9785	2.15	7.19	42.12	2.17	180.2	2.81	7.75	41.03	1.92	252.17	4.17	7.8	37.63	3.52
-71 57	20.00	1414.6	1462.31	1617.04	0.9684	2.17	7.16	42.18	1.42	176.4	2.66	7.64	40.48	2.07	249.48	4.12	8.04	39.47	3.39
-70 57	20.00	1340.7	1444.39	1519.16	0.9818	1.93	7.35	42.4	1.58	171.26	2.26	7.75	41.43	1.93	241.5	3.98	8.25	38.44	3.72
-69 57	20.00	1371.37	1395.12	1450.11	0.9665	1.48	8.06	44.22	1.24	165.07	2.03	8.48	43.32	1.79	231.02	4.09	8.78	37.21	3.12
-68 57	20.00	1239.9	1355.28	1461.47	0.9825	2.65	7.44	41.11	2.57	165.25	2.7	7.58	39.83	2.75	204.5	4.09	8.04	37.85	3.73
-67 57	20.00	1286.45	1303.28	1565.22	0.9803	1.63	7.66	41.94	1.8	157.92	3.43	7.44	39.48	2.99	204.45	3.82	8.29	38.31	2.94
-66 57	20.00	1250.19	1276.07	1463.1	0.9768	2.22	8.27	41.9	1.92	130.5	2.74	8.27	40.27	2.33	192.66	3.99	7.78	38.41	3.49
-65 57	20.00	1325.5	1379.1	1457.18	0.9842	2.57	7.71	40.13	2.09	104.99	2.33	8.06	41.5	1.96	186.72	4.23	8.04	38.54	3.83
-64 57	20.00	1304.12	1400.84	1472.72	0.9886	2.01	8.1	42.25	2.16	101.38	2.27	7.25	41.17	1.87	185.97	4.22	8.14	39.57	3.87
-63 57	20.00	1331.51	1565.7	1437.28	0.9856	2.32	7.55	41.28	2.18	105.18	2.22	7.03	41.78	1.57	196.98	4.21	8.38	38.02	3.75
-62 57	20.00	1331.66	1457.68	1452.47	0.9769	2.76	7.18	41.33	1.98	104.83	2.14	7.82	43	1.49	183.44	4.25	8.51	38.45	3.42
-61 57	20.00	1441.77	1340.69	1490.36	0.9829	1.35	8.23	43.56	1.08	101.93	1.75	7.74	42.9	1.9	186.79	4.39	8.34	36.91	4.23
-60 57	20.00	1430.15	1433.77	1393.49	0.9857	2.05	8.13	40.93	1.99	106.2	2	8.36	42.52	1.32	194.66	3.84	7.64	39.83	3.22
-59 57	20.00	1393.52	1503.12	1292.15	0.9821	2.03	8.32	40.62	1.94	103.36	1.87	7.69	41.69	1.21	176.54	3.8	7.43	39.68	3.36
-99 56.5	20.00	1366.91	1318.52	1480.22	0.9832	1.97	7.1	42.82	1.85	101.13	2.44	7.54	41.46	1.85	280.46	3.79	7.63	38.59	3.19
-98 56.5	20.00	1441.77	1408.64	1540.59	0.9801	1.83	7.97	43.18	1.26	99.32	2.05	7.51	42.63	1.6	302.66	3.68	8.33	39.85	3.4
-97 56.5	20.00	1403.44	1325.12	1460.51	0.9881	1.03	6.85	45.12	1.19	103.82	2.31	7.65	42.7	2.34	294.1	3.86	8.2	37.7	3.54
-96 56.5	20.00	1338.58	1386.87	1563.61	0.9703	1.02	7.46	45.34	1.08	116.89	2.81	7.26	41.67	2.44	305.59	3.54	8.05	38.34	2.93
-95 56.5	20.00	1374.08	1347.3	1459.42	0.9766	0.87	7.02	45.75	0.82	114.09	2.68	7.48	40.83	2.49	298.34	3.62	7.69	39.12	3.54
-94 56.5	20.00	1288.96	1444.79	1516.83	0.9736	1.6	6.86	43.45	1.46	111.65	2.18	7.84	41.93	2.3	269.04	3.92	8.03	37.39	3.5
-93 56.5	20.00	1254.58	1333.48	1518.65	0.9877	0.84	7.06	45.21	0.44	139.72	2.68	7.64	41.32	2.37	266.04	3.89	8.58	37.73	2.86
-92 56.5	20.00	1311.3	1370.36	1463.88	0.9795	1.45	8.02	44.24	1.09	140.63	2.42	7.81	41.52	1.69	280.62	3.79	7.36	38.83	3.55
-91 56.5	20.00	1398.45	1365.44	1432.6	0.9692	0.92	8.22	45.61	0.76	106.24	1.9	7.81	42.28	1.92	290.81	3.91	8.02	38.31	3.47
-90 56.5	20.00	1394.73	1395.15	1398.47	0.9664	2.15	7	41.84	1.53	140.5	2.25	7.46	42.17	1.89	286.76	4.08	7.47	38.12	3.3
-89 56.5	20.00	1312.33	1311.86	1511.88	0.9669	2.22	7.83	42.27	2.29	159.65	2.42	7.54	41.87	2.17	258.32	3.67	7.86	37.66	3.54
-88 56.5	20.00	1306.11	1312.35	1527.72	0.9754	1.08	7.01	44.98	0.91	163.01	2.76	8.51	40.79	1.85	273.2	4.03	7.53	38.44	3.46
-87 56.5	20.00	1388.09	1352.29	1451.64	0.9911	0.89	6.94	44.99	0.87	172.82	2.7	8.47	39.71	2.7	301.11	3.68	8.32	39.06	2.8
-86 56.5	20.00	1426.89	1457.48	1508.22	0.9808	1	8.34	44.86	0.5	165.19	2.31	7.44	41.5	1.79	304.1	3.9	7.75	38.6	3.3
-85 56.5	20.00	1352.86	1460.2	1402.78	0.9643	0.83	7.22	45.44	0.93	158.32	2.38	7.86	41.64	1.67	286.8	4.21	8.48	39.16	4.04
-84 56.5	20.00	1534.7	1490.96	1459.43	0.9793	1.42	7.35	45.04	1.14	165	2.31	8.4	42.48	1.67	289.89	4.28	7.55	38.7	3.22
-83 56.5	20.00	1494.85	1495.93	1565.39	0.9705	1.42	7.17	43.58	1.06	172.56	2.78	7.89	41.85	2.24	285.09	3.98	8.4	38.78	3.34
-82 56.5	20.00	1336.7	1427.49	1467.1	0.9723	0.65	8.27	45.95	0.69	168.87	2.36	8.56	41.93	1.9	300.58	3.41	8.09	39.78	2.91
-81 56.5	20.00	1452.42	1428.42	1496.45	0.9825	0.92	7.43	45.11	0.97	172.5	2.55	7.53	40.4	2.24	297.18	3.96	8.18	37.67	3.36
-80 56.5	20.00	1310.59	1324.04	1540.39	0.9916	0.73	6.79	45.6	0.89	169.35	3.17	7.47	40.59	2.31	295.5	3.73	7.88	37.31	3.27
-79 56.5	20.00	1379.46	1448.07	1563.71	0.9649	1.17	7.61	44.67	1.02	171.85	3.16	7.57	39.62	2.97	282.46	4.02	8.25	38.25	3.5
-78 56.5	20.00	1317.81	1307.79	1540.4	0.9667	0.9	7.54	45.36	0.95	175.76	2.82	7.68	39.99	2.12	288.96	3.9	8.35	37.8	3.46
-77 56.5	20.00	1299.96	1382	1483.22	0.9681	1.29	7.49	43.58	0.96	172	2.54	7.3	41.7	2.02	280.33	3.89	8.46	37.59	3.18
-76 56.5	20.00	1306.1	1381.82	1504.05	0.969	1.55	7.43	44.65	1.06	172.01	2.26	7.8	42.19	2.13	284.66	3.95	8.07	38.21	3.8
-75 56.5	20.00	1329.31	1297.3	1514.62	0.9827	1.74	6.86	43.59	1.26	178.02	2.96	7.87	39.83	2.36	278.99	4.26	7.4	38.25	3.64
-74 56.5	20.00	1403.85	1454.99	1526.31	0.9825	1.31	7.15	44.34	1.02	177.31	2.9	7.46	40.65	2.18	262.18	4.28	8.42	38.7	4.22
-73 56.5	20.00	1361.69	1421.1	1464.31	0.9755	1.71	7.05	43.51	1.46	174.82	2.5	8.04	41.49	2.34	258.01	4.41	7.94	38.73	4.34
-72 56.5	20.00	1422.96	1338.38	1470.56	0.9874	1.77	7.08	42.53	1.47	167.85	2.28	7.67	42.45	1.41	260.06	4.14	8.49	37.43	3.12
-71 56.5	20.00	1318.62	1457.02	1505.85	0.9676	2.05	7.49	43.23	1.48	172.73	2.64	7.77	40.64	2.23	249.37	4.16	8.15	38.17	3.63
-70 56.5	20.00	1346.2	1364.63	1470.62	0.9693	1.71	8.24	43.45	1.26	173.13	2.11	7.58	42.45	2.02	245.03	4.26	8.21	37.48	3.66
-69 56.5	20.00	1408.37	1348.43	1505.47	0.9908	1.75	8.1	42.72	1.93	169.3	1.99	8.03	42.79	1.34	227.71	4.33	8.17	38.35	3.62
-68 56.5	20.00	1365.02	1317.92	1539.18	0.9772	1.45	7.47	43.21	1.47	165.28	2.83	8	41.59	2.74	222.91	4.32	8.6	39.75	3.37
-67 56.5	20.00	1333.77	1416.59	1546.59	0.9732	2.45	7.52	40.74	2.26	158.18	2.72	8.16	40.51	2.06	242.77	3.78	7.57	39.73	2.91
-66 56.5	20.00	1367.36	1292.85	1514.24	0.9823	2.6	8.47	41.56	2.17	129.01	2.8	7.71	40.84	2.47	194.23	4	7.75	39.3	3.14
-65 56.5	20.00	1271.73	1339.78	1486.53	0.9926	2.64	8	40.72	1.96	102.22	2.44	7.56	40.63	2.37	194.96	3.97	8.42	37.68	2.96
-64 56.5	20.00	1342.2	1455.35	1431.35	0.9849	2.88	8.51	41.32	2.34	95.17	2.18	7.97	42.47	1.97	196.78	4.19	7.58	38.23	4.05
-63 56.5	20.00	1307.31	1474.37	1373.98	0.9788	3.41	8.24	40.14	2.67	111.23	2.53	8.01	41.6	2.18	180.93	4.35	7.51	37.11	3.78
-62 56.5	20.00	1323.26	1385.05	1484.93	0.9787	1.79	8.65	42.11	1.6	102.05	2.03	8.71	44	1.6	175.05	4.54	8.04	38.43	4.52
-61 56.5	20.00	1409.4	1316.76	1466.34	0.9888	1.74	8.64	43.12	1.43	92.67	1.81	8.65	42.85	1.45	195.62	4.25	8.09	37.67	4.01
-60 56.5	20.00	1330.9	1468.01	1367.74	0.9916	3.05	8.08	40.71	2.46	104.73	1.85	7.78	43.46	1.32	190.39	4.27	7.98	37.02	3.4
-59 56.5	20.00	1378.76	1456.06	1375.6	0.9738	2.06	7.9	40.34	1.69	108.87	2.3	7.78	41.87	1.88	181.47	3.74	7.96	39.83	3.2
-99 56	20.00	1348.62	1326.57	1525.06	0.9938	0.86	6.73	46.08	0.82	103.6	2.19	7.77	42.4	1.97	281.04	3.76	7.62	39.11	3.19
-98 56	20.00	1370.32	1342.05	1551.64	0.993	1.27	6.99	44.48	1.12	110.69	2.22	7.86	42.49	1.89	279.51	3.59	7.58	39.68	3.54
-97 56	20.00	1419.26	1367.32	1477.85	0.9739	0.9	6.79	46.05	0.68	98.5	2.26	8.17	41.41	1.81	292.35	3.53	8.09	40.5	2.88
-96 56	20.00	1284.82	1466.12	1560.54	0.983	1.67	7.37	42.29	1.62	104.25	2.26	7.18	43.04	1.77	298.2	3.71	7.73	38.62	3.08
-95 56	20.00	1325.78	1373.23	1499.37	0.9746	0.74	7.4	45.84	0.59	115.69	1.68	8.6	44.47	1.5	267.38	4.26	7.8	38.21	3.64
-94 56	20.00	1262.05	1324.56	1515.82	0.9686	0.7	6.61	45.03	0.29	111.39	2.01	8.46	42.1	1.26	265.68	4.06	8.56	39.03	3.25
-93 56	20.00	1319.14	1335.6	1554.45	0.9731	1.6	8.11	43.52	1.45	113.34	1.78	7.74	42.49	1.56	237.89	4.24	8.14	37.76	3.91
-92 56	20.00	1301.91	1289.01	1553.62	0.9818	1.32	7.98	44.17	0.96	117.86	1.94	7.75	43.87	1.38	274.22	4	8.48	38.34	3.78
-91 56	20.00	1263.92	1419.77	1550.62	0.9697	1.64	6.99	43.19	1.4	110.6	2	7.61	42.51	1.33	301.23	3.32	7.85	38.18	2.68
-90 56	20.00	1317	1348.2	1514.32	0.9924	0.72	8.05	45.09	0.99	135.81	2.58	7.47	42.14	2.09	276.25	3.83	8.61	38.22	3.35
-89 56	20.00	1402.82	1389.57	1458.23	0.9691	1.66	6.9	44.46	1.46	157.28	2.64	7.61	41.07	2.03	277.93	3.92	7.85	38.52	3.48
-88 56	20.00	1378.14	1354.47	1485.83	0.9677	1.24	7.14	44.43	0.45	165.91	2.55	8.48	40.91	2.34	290.35	3.87	8.27	38.89	3.72
-87 56	20.00	1311.31	1406.38	1468.63	0.9777	1.09	7.22	44.64	1.11	175.98	2.65	7.84	41.72	2.42	310.38	3.68	7.99	39.64	3.17
-86 56	20.00	1321.75	1375.19	1392.66	0.9727	0.81	7.24	45.53	0.58	174.92	2.48	8.19	40.98	2	277.41	4.21	8.36	38.76	3.17
-85 56	20.00	1432.39	1403.48	1407.38	0.9843	1.75	7.41	44.34	1.54	168.55	2.79	7.6	40.84	2.85	272.94	4.08	7.81	37.44	3.85
-84 56	20.00	1471.13	1355.5	1474.31	0.9643	0.86	8.14	45.61	0.56	170.5	2.72	7.25	41.04	2.42	288.79	4.17	8.28	37.72	3.86
-83 56	20.00	1458.6	1363.95	1506.52	0.9781	1.05	7.8	45.1	1.38	171.65	2.81	7.45	41.73	2.55	292.35	3.87	7.59	36.82	3.4
-82 56	20.00	1450.18	1456.47	1549.53	0.9646	2.24	7.3	42.51	1.29	172.06	2.49	8.17	41.69	1.99	297.96	4.02	7.9	37.96	3.06
-81 56	20.00	1388.11	1317.61	1444.39	0.9647	1.8	7.02	43.95	1.75	175.34	2.45	8.36	42.04	1.96	295.48	4.04	7.77	38.39	3.55
-80 56	20.00	1372.92	1384.2	1603.37	0.9819	0.69	7.15	45.46	0.37	173.94	3.15	8.06	40.3	2.8	292.52	3.96	7.33	38.77	3.24
-79 56	20.00	1498.33	1376.67	1561.17	0.9935	1.12	7.3	44.5	1.24	178.1	2.98	8.54	39.65	2.54	269.87	4.02	8.17	38.6	3.7
-78 56	20.00	1357.82	1345.02	1646.66	0.9817	1.05	7	44.69	1.13	177.9	3.32	7.88	41.03	2.67	271.39	4.07	8.01	37.69	3.92
-77 56	20.00	1409.26	1390.56	1532.83	0.9737	2.01	7.24	43.28	1.25	170	2.91	7.45	41.08	2.14	262.96	4.15	7.89	38.94	3.87
-76 56	20.00	1347.79	1419.01	1543.95	0.9682	0.66	6.8	45.96	0.64	171.21	3.03	7.87	40.01	2.34	279.9	4.01	7.7	37.05	3.62
-75 56	20.00	1413.79	1380.58	1540.88	0.9675	0.91	6.63	46.28	0.44	173.94	2.85	8.69	39.95	2.38	276.46	4.05	7.31	37.25	3.18
-74 56	20.00	1356.31	1348.95	1465.55	0.9679	1.64	6.95	43.83	1.32	174.27	2.25	7.87	42.55	1.46	272.92	3.89	8.68	39.43	3.11
-73 56	20.00	1384.95	1418.72	1396.35	0.9947	1.04	7.13	45.1	1.11	165.99	2.37	8.75	40.13	2.26	257.59	4.43	7.46	36.83	3.56
-72 56	20.00	1307.41	1357.82	1388.17	0.9797	1.35	6.81	44.71	0.87	170.82	2.26	8.41	41.57	1.8	247.22	4.42	8.3	36.62	4.41
-71 56	20.00	1270.97	1298.77	1380.9	0.9801	0.92	7.12	44.52	0.82	167.91	2.63	8.11	40.06	2.02	253.86	3.96	8.6	37.69	3.42
-70 56	20.00	1398.64	1388.29	1495.06	0.9791	1.84	7.47	42.64	1.43	168.43	2.18	8.18	42.87	1.98	231.74	4.3	8.41	37.96	3.68
-69 56	20.00	1339.86	1300.16	1469.55	0.9713	2.42	7.3	41.5	2.08	172.72	1.55	8.07	43.54	1.32	239.67	4.46	7.84	39.26	3.33
-68 56	20.00	1415.11	1358.69	1468.45	0.9776	1.86	7	42.39	1.22	168.55	1.92	8.34	42.26	1.33	264.41	4.09	8.75	37.11	3.3
-67 56	20.00	1332.31	1322.17	1424.36	0.9828	0.72	8.19	45.07	1.06	165.01	2.79	8.35	40.17	2.28	268.29	4.16	7.61	39.37	3.65
-66 56	20.00	1303.19	1313.65	1436.96	0.9807	1.55	8.76	42.44	1.51	135.67	2.59	8.28	40.89	2.28	232.73	3.84	7.85	38.95	3.05
-65 56	20.00	1284.34	1311.41	1404.05	0.9904	1.31	8.51	43.52	1.41	95.98	2.59	8.62	41.44	2.58	201.01	4.14	7.91	38.01	3.64
-64 56	20.00	1336.34	1400.49	1466.63	0.9913	1.19	8.54	44.2	0.88	108.52	2.66	8.78	40.88	1.98	207.67	3.92	7.99	39.09	3.44
-63 56	20.00	1391.89	1394.86	1456.58	0.978	1.04	7.98	44.63	1.08	113.99	2.37	7.62	41.42	2.07	191.13	4.18	8.17	38.51	3.42
-62 56	20.00	1331.69	1369.62	1485.24	0.9775	1.69	7.65	42.74	1.67	99.63	2.3	7.54	42.15	1.85	191.33	4.49	7.95	36.31	4.22
-61 56	20.00	1307.78	1286.63	1390.7	0.9906	2.03	7.32	42.6	1.97	87.18	2.11	7.95	42.74	1.38	213.35	4.44	8.57	36.97	3.27
-60 56	20.00	1332.9	1292.09	1431.67	0.9745	2.19	7.67	41.59	1.77	101.33	2.29	8.27	41.87	1.98	216.27	4.21	7.49	37.51	4.09
-59 56	20.00	1320.58	1373.18	1431.14	0.9902	1.7	8.32	42.78	1.7	114.69	2.27	7.9	41.74	1.7	194.17	4.2	7.53	38.25	3.48
-99 55.5	20.00	1398.11	1296.59	1510.41	0.9728	0.96	7.4	45.65	0.8	104.33	2.24	7.96	42.84	1.87	281.41	3.4	8.52	40.23	2.86
-98 55.5	20.00	1457.54	1384.16	1520.36	0.9726	1.13	7.31	45.12	0.88	92.45	2.39	7.74	42.42	2.2	297.23	3.27	8.04	40.41	3.15
-97 55.5	20.00	1386.28	1354.91	1539.43	0.9645	1.04	7.76	45.46	1.19	110.82	2.07	7.82	42.73	1.61	297.06	3.93	7.57	38.7	3.58
-96 55.5	20.00	1280.42	1413.61	1526.78	0.9696	1.25	6.96	44.54	1.08	103.04	2.31	7.49	41.29	1.8	288.78	3.71	8.21	38.41	3.36
-95 55.5	20.00	1267.59	1335.59	1427.03	0.9913	0.76	8.26	45.44	0.64	98.82	2.19	8	42.58	1.94	279.59	3.83	7.41	38.82	3.21
-94 55.5	20.00	1325.71	1424.7	1435.85	0.9825	2.83	7.33	40.6	2.04	100.53	2.12	6.98	42.06	1.34	259.63	4.12	8.31	37.84	3.89
-93 55.5	20.00	1286.69	1387.25	1487.96	0.965	1.67	7.05	43.44	1.57	101.2	1.92	7.65	43.93	1.43	264.83	3.87	8.28	38.96	3.47
-92 55.5	20.00	1327.4	1304.74	1540.54	0.9831	2	7.63	42.6	1.84	104.74	1.76	7.54	43.43	1.86	297.6	3.64	8.44	37.78	2.86
-91 55.5	20.00	1315.76	1311.75	1503.02	0.9805	1.35	7.68	44.13	1.14	100.44	1.72	7.1	43.76	1.52	297.69	3.66	8.35	38.11	3.53
-90 55.5	20.00	1433.99	1326.28	1498.37	0.9784	1.97	7.14	43.42	1.66	138.97	2.13	7.48	41.99	1.83	283.54	3.8	8.51	38.19	3.63
-89 55.5	20.00	1436.75	1288.14	1501.56	0.9719	2.05	6.98	43.1	1.39	163.34	2.35	8.07	41.81	2.16	280.53	3.89	8.12	40.06	3.66
-88 55.5	20.00	1361.65	1423.8	1463.51	0.9704	0.69	8.2	45.89	0.65	173.63	2.24	7.29	42.45	1.76	285.42	3.81	7.84	37.78	2.98
-87 55.5	20.00	1311.34	1284.28	1543.01	0.9679	0.88	6.99	45.4	0.45	172.72	2.99	8.19	40.83	2.12	286.85	3.98	7.78	38.61	3.3
-86 55.5	20.00	1326.19	1288.76	1587.9	0.9667	1.56	6.7	42.99	1.23	168.58	2.59	8.66	40.89	1.94	296.46	3.89	8.34	38.06	3.57
-85 55.5	20.00	1390.22	1434.92	1474.34	0.9731	2.16	7.59	42.67	1.26	161.36	2.25	7.2	42.5	1.64	264.37	4.09	7.53	38.94	3.66
-84 55.5	20.00	1472.78	1433.33	1606.64	0.9645	1.99	8.09	42.58	1.22	173.98	2.74	7.21	40.54	2.34	281.59	3.67	7.3	38.63	2.85
-83 55.5	20.00	1399.03	1461.59	1542.8	0.9829	1.59	7.59	42.63	1.29	165.54	2.69	8.64	41.74	1.9	280.89	3.5	7.67	40.19	3.22
-82 55.5	20.00	1316.72	1322.43	1516.14	0.9867	1.51	7.6	43.42	0.82	171.64	2.84	7.47	40.75	2.44	283.13	3.56	7.38	40.87	3.27
-81 55.5	20.00	1332.51	1369.64	1501.14	0.9944	0.66	6.51	45.49	0.46	168.69	2.85	7.46	41.19	2.14	298.69	4.18	8.49	38.79	3.04
-80 55.5	20.00	1461.14	1447.27	1580.42	0.9751	1.09	7.13	44.84	0.96	172.87	2.91	8.43	40.33	2.41	289.85	3.76	7.67	39.76	3.04
-79 55.5	20.00	1419.96	1372.51	1622.79	0.9804	1.91	7.23	42.98	1.46	172.11	2.69	8.05	40.01	2.48	276.79	3.81	8.29	37.95	3.58
-78 55.5	20.00	1357.35	1416.46	1574.85	0.9684	1.79	7.31	42.86	0.98	171.25	2.54	8.53	41.07	2.33	267.43	3.99	8.39	39.58	3.16
-77 55.5	20.00	1411.54	1382.31	1574.76	0.9917	0.96	6.95	45.84	0.82	166.35	2.93	8.72	40.73	2.17	264.69	4.12	8.55	37.53	3.22
-76 55.5	20.00	1424.07	1331.63	1472.78	0.9843	1.16	7.28	45.3	0.84	172.66	2.31	7.61	41.11	1.56	267.92	4.11	8.16	37.09	3.06
-75 55.5	20.00	1448.08	1376.84	1495.94	0.9784	1.92	7.36	43.55	1.3	178.52	2.66	7.3	40.54	1.95	274.32	3.88	7.8	37.96	3.73
-74 55.5	20.00	1415.6	1380.82	1539.75	0.9909	1.01	7.77	46.06	0.46	179.03	2.37	8.08	42.27	1.58	271.16	4.23	8.41	38.29	3.23
-73 55.5	20.00	1404.59	1413.64	1531.5	0.9685	0.82	7.35	46.03	0.86	170.38	2.36	7.94	42.55	2.04	262.87	3.84	8.27	37.65	3.19
-72 55.5	20.00	1388.4	1401.65	1569.59	0.9837	1.61	7.4	42.95	0.9	171	2.18	7.25	41.78	2.15	272.01	4.33	7.78	36.87	3.62
-71 55.5	20.00	1342.76	1362.26	1582.77	0.9787	1.89	7.63	42.83	1.43	129.36	2.25	7.65	41.52	1.75	273.44	4.07	7.64	38.56	3.65
-70 55.5	20.00	1349.93	1398.14	1575.86	0.9772	0.68	8.44	45.13	0.74	129.98	1.72	7.41	44.08	1.65	259.26	4.29	8.4	38.04	3.73
-69 55.5	20.00	1371.7	1306.45	1525.77	0.9902	1.5	7.01	43.93	0.8	133.27	2.09	8.58	41.67	1.43	267.88	4.11	8.15	37.35	3.3
-68 55.5	20.00	1326.7	1419.64	1411.16	0.9862	2.33	7.43	42.83	1.74	134.76	2.1	7.43	42.73	1.8	217.74	4.32	8.35	38.26	3.79
-67 55.5	20.00	1397.11	1402.03	1490.12	0.9912	3.14	8.47	41.54	2.59	134.18	2.67	7.16	41.83	1.74	234.62	4.2	8.45	38.95	3.13
-66 55.5	20.00	1328.79	1346.84	1471.67	0.9792	2.11	7.78	42.94	1.52	100.09	2.23	8.74	42.76	2.18	198.58	4.28	7.86	39.31	3.67
-65 55.5	20.00	1261.53	1318.83	1392.18	0.9843	1.52	8.34	42.52	1.37	95.72	2.28	7.77	42.35	1.81	205.83	4.44	8	38.21	3.94
-64 55.5	20.00	1294.46	1409.48	1453.02	0.9833	2.12	8.74	42.48	1.98	104.61	2.85	7.73	40.68	2.4	210.99	3.98	7.47	39.49	3.25
-63 55.5	20.00	1433.39	1401.13	1448.44	0.9867	2.54	7.58	40.63	2.03	121.02	2.19	7.55	41.42	1.7	212.02	4.02	7.71	37.71	3.23
-62 55.5	20.00	1250.51	1432.23	1496.78	0.9722	1.59	8.27	43.16	1.65	111.39	1.96	7.65	42.18	1.88	212.67	4.23	8.5	39.67	3.39
-61 55.5	20.00	1405.15	1267.13	1418.59	0.9877	2.19	7.53	41.84	2.21	89.85	1.98	7.58	42.68	1.6	222.33	4.38	8.54	38.23	3.94
-60 55.5	20.00	1281.14	1411.6	1423.02	0.9735	0.78	7.61	44.91	0.69	100.24	2.39	7.93	41.88	1.77	221.95	4.26	8.53	38.08	3.63
-59 55.5	20.00	1385.97	1347.52	1475.78	0.9782	3.14	7.75	40.42	2.75	100.3	1.96	7.54	41.9	1.18	209.4	4.33	8.04	37.08	3.63
-99 55	20.00	1360.32	1347.82	1554.75	0.9887	0.83	7.63	44.94	0.62	90.44	2.4	7.31	40.8	1.81	311.85	3.63	7.78	39.98	3.33
-98 55	20.00	1384.04	1368.35	1499.69	0.9846	1.5	6.65	43.64	1.01	99.13	1.82	7.75	43.82	1.22	305.39	3.81	7.79	39.37	3.01
-97 55	20.00	1335.2	1440.89	1505.35	0.9921	0.69	7.72	45.79	0.64	107.03	1.97	7.95	42.1	1.35	298.19	3.91	8.35	39.59	3.26
-96 55	20.00	1309.37	1329.22	1400.66	0.971	1.07	7.8	45.07	0.88	107.77	2.19	7.61	42.66	1.65	284.92	3.72	7.76	37.95	3.42
-95 55	20.00	1349.68	1456.55	1452.96	0.9719	2.12	7.34	42.43	2.05	91.63	2.25	7.16	42.63	2.29	268.01	4.02	7.66	38.15	3.55
-94 55	20.00	1258.26	1379.7	1489.02	0.9731	0.99	6.82	45.04	0.69	102.65	2.01	7.93	42.48	1.58	281.48	3.9	7.61	38.1	3.28
