      Lon      Lat     thick1        Vs1        Vp1   SedDens1      Dens1     thick2        Vs2        Vp2      Dens2     thick3        Vs3        Vp3      Dens3     thick4        Vs4        Vp4      Dens4
      deg      deg          m        m/s        m/s      kg/m3      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3
-64 70.5 115.65	141.555	261.75	35.37	50.625	653.235	86.955	94.89	16.62	634.425	95.58	180.36	46.695	1407.5	67.47	24.015	10.17
-63 70.5 220.905	175.005	169.44	64.98	30.225	888.915	138.33	213.42	38.97	835.935	138.42	120.27	25.23	1347.54	56.49	115.2	24.93
-62 70.5 215.52	190.395	206.55	67.08	40.17	494.295	231.24	229.545	40.71	649.935	179.97	116.985	31.26	1477.75	193.26	98.1	38.7
-61 70.5 441.555	231.6	432.675	63.96	76.26	1119.46	216.09	179.85	31.665	760.395	344.49	525.3	122.91	1612.38	200.28	118.05	46.53
-60 70.5 958.95	313.395	768.405	83.175	135.15	674.175	233.655	337.875	60.84	925.245	321.495	370.905	88.215	1396.8	215.265	119.01	46.545
-59 70.5 672.795	429.915	639.66	106.95	113.76	1158.35	352.8	468.6	86.025	981.03	208.29	415.305	96.15	1684.85	201.585	122.43	47.37
-99 70 154.77	522.45	729.75	80.52	126.6	1951.1	253.335	207.645	44.88	2210.93	201.9	195.585	49.065	2736.15	121.275	218.46	65.505
-98 70 159.33	341.805	628.62	158.835	116.97	2816.13	302.94	171.435	37.29	1639.65	222.33	247.56	60.885	3847.95	122.94	270.75	90.615
-97 70 123.165	655.305	977.4	131.67	175.65	1618.12	274.14	190.14	40.785	2904.39	354.48	266.745	66.375	2696.97	207.315	263.715	89.595
-96 70 132.375	585.06	777.435	73.23	135.36	2195.34	288.135	377.31	73.95	1889.37	243.66	334.725	78.285	3051.7	126.03	346.23	112.14
-95 70 88.455	345.18	633.33	106.035	114.3	2046.9	375.885	554.94	103.755	1996.39	243.51	393.675	93.54	2471.07	104.7	277.965	87.915
-94 70 66.81	160.845	297.735	146.79	52.515	1616.62	395.7	415.545	81.57	2075.14	304.14	294.975	68.7	3873.63	111.225	198.24	52.5
-93 70 53.67	287.37	694.89	115.875	120.3	2283	261.54	284.22	58.14	1544.99	231.225	256.635	64.2	3170.76	90.54	234.825	71.46
-92 70 51.3	363.315	694.275	104.685	123.3	3483.24	407.985	606.375	117.78	1518.51	314.73	297.42	72.375	3507.89	131.445	264.42	87.015
-91 70 54.51	294.345	495.15	66.6	94.23	2244.21	368.985	622.02	120.12	1318.45	216.57	289.425	70.89	3031.34	158.13	278.1	88.2
-90 70 67.32	372.21	727.755	119.505	126.435	2010.05	273.66	275.49	56.325	1943.64	209.805	278.145	65.64	2126.51	122.775	255.585	73.425
-89 70 83.295	305.535	685.59	183.735	118.59	3106.92	371.475	462.48	85.065	2153.36	376.515	496.02	116.175	5165.43	124.425	220.08	70.455
-88 70 83.85	457.17	625.215	211.5	108.54	4312.1	290.775	288.885	54.525	1032.97	279.465	305.505	67.02	5102.62	132.135	316.14	102.03
-87 70 71.445	291.975	792.27	169.545	144.54	2284.03	251.775	308.565	57.885	1582.88	387.42	443.025	102.12	3480.42	135.945	196.845	66.885
-86 70 69.435	576.945	1155.38	126.705	205.215	1612.24	258.21	304.89	59.385	1906.01	225.525	336.24	81.84	3310.59	95.28	224.535	68.34
-85 70 45.42	374.91	826.71	175.215	145.41	1886.13	340.965	438.93	81.675	2474.4	231.975	383.67	89.43	4238.01	114	202.2	59.565
-84 70 33.375	394.395	879.975	256.95	156.36	2009.05	266.64	323.595	63.81	1262.16	293.01	318.15	72.885	3266.04	104.28	253.425	70.29
-83 70 28.665	581.115	759.975	196.47	138.795	1323.22	244.095	227.73	45.945	1404.32	225.03	287.895	67.23	2949.36	103.785	225.645	60.78
-82 70 38.46	195.75	466.845	104.235	89.79	1706.45	162.54	150.75	31.44	1927.04	255.54	193.35	44.595	2893.45	210.345	332.49	93.195
-81 70 37.2	570.375	846.87	238.965	147.42	3019.45	273.21	281.88	57.87	2504.67	198.78	321.855	73.755	2560.98	84.45	230.37	61.89
-80 70 37.995	274.29	397.455	115.425	75.81	1698.16	248.475	398.13	78.285	2266.02	245.985	308.7	71.91	3275.31	123.96	262.95	72.315
-79 70 33.735	415.92	989.37	133.215	178.2	1654.63	390.615	474.465	87.33	1682.61	276.225	358.725	86.64	2478.4	126.78	296.13	83.235
-78 70 39.81	521.925	598.095	185.715	104.19	2686.2	250.83	207.96	42.105	978.105	185.61	252.915	57.06	3211.47	139.59	262.38	76.995
-77 70 36.9	462.225	785.055	118.08	136.29	3321.73	329.16	292.035	58.11	2255.7	199.08	272.655	61.185	5156.14	116.775	321.54	94.26
-76 70 36.585	350.22	817.41	204.015	142.23	2401.55	502.92	534.795	104.1	2014.86	343.545	341.865	80.07	3346.88	103.755	284.28	77.25
-75 70 27.105	563.43	1041.15	166.02	182.265	1059.7	179.055	176.79	37.17	2579.82	169.29	214.17	51.315	3569.74	108.255	189.84	51.87
-74 70 34.365	326.46	690.165	132.96	119.655	1709.41	245.85	185.985	37.065	1268.87	184.365	262.29	59.07	1975.01	102.885	178.86	50.295
-73 70 35.67	201.555	426.015	89.7	74.745	2886.2	360.45	541.35	102.75	1134.53	251.775	315.705	73.8	3860.04	122.685	186.435	54.615
-72 70 35.205	202.77	394.665	106.665	76.29	3311.43	267.675	346.005	68.055	1463.04	200.115	279.6	64.335	3617.05	140.025	230.94	65.595
-71 70 29.505	299.535	400.035	196.2	76.095	1827.59	357.09	365.01	72.705	2637.91	275.955	292.38	69.81	2864.31	141.27	258.57	69.975
-70 70 54.255	205.515	480.66	84.525	85.845	1880.52	368.685	371.76	75.18	1527.59	246.72	219.99	50.82	2017.63	112.005	247.815	61.965
-69 70 99.6	313.08	446.91	108.405	77.355	2269.88	303.435	322.275	61.785	2409.7	314.475	364.86	85.455	3474.84	150.87	213.345	59.37
-68 70 216.585	425.805	862.14	80.19	158.85	1486.69	292.44	374.505	69.225	1448.79	233.79	256.83	54.72	2530.61	185.46	272.325	72.165
-67 70 344.475	165.21	210.255	68.235	42.33	1052.22	287.235	334.515	60.585	1362.6	240.18	315.33	68.925	1857.59	155.445	251.19	69.3
-66 70 254.175	259.92	353.88	50.31	69.12	1189.31	215.34	277.785	49.65	1250.13	198.165	186.375	38.715	2233.61	132.06	186.54	47.895
-65 70 531.03	295.305	471	124.77	87.48	964.89	275.85	379.53	68.535	704.64	257.535	245.76	52.095	1536.39	189.255	279.99	67.5
-64 70 684.285	411.165	611.64	44.58	107.82	398.94	129.51	158.565	27.885	743.01	291.24	425.55	100.62	992.895	101.58	189.285	68.895
-63 70 212.265	68.97	140.085	46.92	28.395	357.09	248.295	347.445	61.815	272.34	203.64	187.425	47.865	1026.19	66.84	34.635	14.535
-62 70 583.935	453.945	634.185	117.93	116.955	805.605	190.74	196.89	34.695	629.115	239.85	447.24	105.99	1825.34	75.735	53.145	21.645
-61 70 465.15	307.86	463.08	96.375	80.505	925.08	232.215	311.085	55.56	1263.48	247.95	308.52	76.59	1833.7	205.53	93.15	36.99
-60 70 493.83	248.52	371.325	68.955	69.255	1012.62	295.125	510.555	95.07	932.91	250.8	375.765	88.245	1755.38	258.645	72.945	29.49
-59 70 705.3	244.56	752.385	119.175	136.035	1176.19	411.39	563.13	104.34	1013.03	229.98	431.43	98.67	1684.11	277.305	298.905	101.955
-99 69.5 108.165	395.415	872.985	121.59	152.715	2480.68	236.04	191.16	41.43	2433.68	228.66	231.735	57.315	3686.3	118.05	247.695	76.065
-98 69.5 119.58	427.29	885.285	110.415	155.97	3460.39	261.855	265.95	56.535	1266.69	320.835	290.82	71.4	4310.1	97.605	272.7	87.24
-97 69.5 118.8	355.755	613.35	119.475	109.995	2738.43	334.065	528.72	104.58	1273.59	240.84	318.21	77.985	3962.73	118.95	216.15	67.185
-96 69.5 77.34	330.75	557.865	97.41	96.495	1692.32	374.805	544.005	104.595	2108.05	191.655	363.78	84.765	3343.32	136.5	255.45	74.835
-95 69.5 85.44	209.82	426.51	67.89	73.71	2658.15	345.855	422.34	84.225	1840.95	281.295	256.455	59.385	4328.48	104.055	284.505	77.4
