      Lon      Lat     thick1        Vs1        Vp1   SedDens1      Dens1     thick2        Vs2        Vp2      Dens2     thick3        Vs3        Vp3      Dens3     thick4        Vs4        Vp4      Dens4
      deg      deg          m        m/s        m/s      kg/m3      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3 
132 -16 3188.34	3714.64	5974.83	2349.44	2742.19	10551.37	3739.97	6523.58	2865.35	21288.24	3825.25	6717.65	2915.6	16182.15	4110.45	7175.9	3059.37
132.5 -16 3694.29	3651.24	6005.67	2395.36	2748.38	11899.93	3751.17	6549.06	2871.53	20915.38	3850.88	6749.89	2924.41	15999.14	4187.29	7303.8	3104.6
133 -16 3585.26	3652.79	5985.28	2399.74	2744.38	11457.72	3730.35	6513.14	2862.77	22224.22	3852.9	6752.22	2924.8	14601.45	4122.28	7207.64	3070.1
133.5 -16 3303.21	3712.03	6005.61	2362.91	2748.39	12888.87	3739.38	6531.19	2867.22	21832.64	3869.26	6775.7	2931.22	14699.74	4142.34	7225.72	3076.73
134 -16 3533.22	3645.87	6009.4	2392.25	2749.13	13331.35	3743.69	6545.33	2870.61	26502.47	3913.08	6848.11	2950.97	7622.62	4128.96	7213.85	3071.24
134.5 -16 3084.69	3613.29	5995.82	2340.25	2746.32	13149.12	3753.01	6582.88	2879.81	26306.46	3921.89	6875.1	2958.58	16263.59	4209.1	7337.5	3117.02
135 -16 2508.81	3813.02	6031.98	2284.09	2753.8	12528	3744.4	6566.82	2875.87	25901.85	3892	6875.47	2958.73	19146.35	4230.63	7372.17	3130.3
135.5 -16 2919.48	3743.92	6028.07	2353.75	2753.03	10989.63	3716.18	6521.58	2864.67	22483.86	3807.39	6730.49	2918.97	17949.8	4208.82	7343.94	3118.84
136 -16 3232.25	3755.19	6019.48	2399.57	2751.19	13025.29	3704.29	6525.03	2865.61	21148.48	3834.53	6759.88	2926.81	11134.81	4172.82	7276.99	3094.33
136.5 -16 3221.22	3786.39	6034.6	2384.67	2754.29	11679.4	3712.03	6500.24	2859.6	20892.7	3800.07	6708.27	2912.91	11259.57	4127.62	7219.2	3073.45
137 -16 3037.53	3688.87	6048.77	2364.76	2757.27	10635.16	3733.13	6534.61	2867.93	22065.61	3774.14	6678.12	2904.86	8623.64	4098.84	7170.06	3056.74
137.5 -16 3852.82	3858.6	6037.51	2419.05	2754.95	10234.25	3705.86	6487.43	2856.53	20309.72	3807.76	6719.99	2916.22	10213.68	4003.35	6997.09	2998.71
138 -16 2137.7	3184.72	5883.8	2412.41	2723.67	10766.54	3676.17	6415.66	2839.35	19402.57	3757.17	6598.03	2884.02	12878.76	4076.13	7134.28	3043.9
138.5 -16 1541.22	2827.38	4850.72	2383.84	2532.7	9085.28	3688.88	6434.6	2844.26	19607.61	3722.38	6544.07	2870.79	14027.44	4042.2	7086.32	3028.97
139 -16 2339.87	3111.99	5470.24	2442	2645.34	7755.82	3694.86	6428.83	2842.75	16605.64	3707.11	6501.13	2860.5	17813.91	4003.68	7016.28	3005.82
139.5 -16 2245	3324.81	5612.74	2381.2	2671.86	8214	3696.15	6410.43	2838.31	16296.07	3693.06	6464.06	2851.13	15308.74	3943.32	6913.63	2971.7
140 -16 1696.05	3141.73	5407.88	2324.36	2634.97	8544.41	3667.23	6385.1	2832.63	15937.54	3690.54	6488.69	2857.54	21457.7	4077.76	7154.08	3050.77
140.5 -16 2270.07	3107.45	5472.24	2423.57	2645.37	8281.77	3690.91	6423.08	2841.4	16424.28	3736.13	6558.16	2874.81	18555.81	3991.91	7003.79	3001.41
