      Lon      Lat      RHP     Tbuf  Tinterm  Tbottom Csubmoho  Al_0  Fe_0  Mg_0  Ca_0      LAB  Al_1  Fe_1  Mg_1  Ca_1
      deg      deg    nW/m3     degC     degC     degC        1    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%
133 -21.5	0.20	1305.08	1431.76	1480.41	0.9834	2.83	7.8	42.13	2.49	218.89	4.26	8.57	37.44	3.39
133.5 -21.5	0.20	1303.43	1429.65	1478.11	0.9796	2.79	7.75	42.17	2.46	219.82	4.2	8.46	37.44	3.37
134 -21.5	0.20	1300.22	1427.85	1477.59	0.9856	2.75	7.73	42.18	2.45	220.62	4.18	8.4	37.45	3.35
134.5 -21.5	0.20	1300.26	1427.96	1476.8	0.9734	2.76	7.75	42.19	2.46	220.14	4.2	8.39	37.44	3.35
135 -21.5	0.20	1300.17	1428.61	1477.55	0.9719	2.71	7.75	42.19	2.41	219	4.15	8.32	37.43	3.35
135.5 -21.5	0.20	1301.1	1426.96	1478.78	0.9678	2.74	7.87	42.15	2.39	216.17	4.16	8.33	37.4	3.3
136 -21.5	0.20	1300.54	1426.59	1478.66	0.982	2.76	8	42.1	2.35	213.68	4.22	8.38	37.35	3.32
136.5 -21.5	0.20	1300.68	1425.57	1479.85	0.975	2.71	8.04	42.09	2.34	210.31	4.16	8.3	37.36	3.31
137 -21.5	0.20	1302.31	1426.44	1480.27	0.9837	2.68	8.22	42.04	2.38	206.72	4.17	8.33	37.41	3.29
137.5 -21.5	0.20	1302.32	1425.47	1480.43	0.9879	2.68	8.31	41.96	2.4	203.28	4.17	8.35	37.39	3.32
138 -21.5	0.20	1302.07	1425.62	1480.52	0.9611	2.76	8.52	41.91	2.39	200.4	4.22	8.41	37.42	3.34
138.5 -21.5	0.20	1301.56	1425	1481.95	0.9644	2.79	8.6	41.88	2.5	198.36	4.17	8.38	37.42	3.33
139 -21.5	0.20	1299.33	1427.12	1481.85	0.9796	2.77	8.63	41.85	2.54	195.05	4.12	8.37	37.45	3.31
139.5 -21.5	0.20	1298.09	1426.76	1482.55	0.9927	2.79	8.65	41.91	2.56	192.04	4.08	8.3	37.48	3.3
140 -21.5	0.20	1297.76	1426.32	1483.66	0.989	2.82	8.69	41.98	2.57	188.39	3.98	8.29	37.56	3.36
140.5 -21.5	0.20	1296.97	1425.94	1485.54	0.9773	2.82	8.66	42	2.52	184.7	3.96	8.23	37.63	3.39
141 -21.5	0.20	1298.38	1425.85	1485.41	0.9757	2.79	8.64	42.01	2.51	179.69	3.96	8.25	37.69	3.38
141.5 -21.5	0.20	1300.07	1426.33	1485.56	0.9741	2.79	8.65	42.05	2.52	173.87	4.04	8.32	37.63	3.41
142 -21.5	0.20	1299.6	1426.41	1485.09	0.9782	2.76	8.65	41.99	2.5	167.51	4.09	8.4	37.61	3.39
142.5 -21.5	0.20	1300.05	1426.8	1484.34	0.979	2.78	8.6	41.94	2.5	161.33	4.12	8.45	37.54	3.41
143 -21.5	0.20	1299.38	1428.31	1485.34	0.9663	2.79	8.62	41.9	2.54	156.34	4.19	8.54	37.52	3.42
127.5 -22	0.20	1307.23	1448.43	1484.97	0.9781	2.68	8.19	42	2.29	207.77	4.02	8.35	37.68	3.35
128 -22	0.20	1307.21	1448.17	1486.01	0.9797	2.69	8.15	41.99	2.3	207.46	4.02	8.35	37.7	3.38
128.5 -22	0.20	1306.52	1448.18	1487.99	0.9704	2.74	8.2	42	2.3	207.54	4.09	8.42	37.63	3.41
129 -22	0.20	1307.2	1447.34	1485.29	0.9805	2.74	8.23	42.02	2.32	207.39	4.16	8.45	37.6	3.39
129.5 -22	0.20	1307.32	1446.4	1484.01	0.9586	2.68	8.06	42.05	2.23	207.2	4.14	8.46	37.58	3.44
130 -22	0.20	1307.98	1443.8	1482.83	0.9609	2.8	8.07	42.13	2.26	208.03	4.26	8.57	37.51	3.43
130.5 -22	0.20	1309.14	1442.52	1481.95	0.9796	2.79	7.99	42.14	2.26	209.87	4.25	8.58	37.5	3.4
131 -22	0.20	1309.52	1442.63	1480.86	0.9557	2.75	7.86	42.2	2.28	211.34	4.23	8.57	37.49	3.35
131.5 -22	0.20	1308.55	1439.76	1480.29	0.9779	2.74	7.86	42.16	2.28	213.57	4.28	8.59	37.42	3.43
132 -22	0.20	1306.6	1436.23	1477.65	0.9603	2.77	7.85	42.16	2.37	215.91	4.28	8.56	37.43	3.4
132.5 -22	0.20	1305.84	1436.21	1479.32	0.989	2.82	7.82	42.14	2.41	218.46	4.28	8.6	37.34	3.33
133 -22	0.20	1303.98	1432.03	1480.19	0.9751	2.88	7.84	42.14	2.49	220.49	4.3	8.61	37.39	3.36
133.5 -22	0.20	1302.55	1431.77	1480.32	0.9615	2.83	7.75	42.18	2.5	221.48	4.23	8.52	37.43	3.35
134 -22	0.20	1301.36	1431.12	1480.04	0.9636	2.78	7.73	42.21	2.46	222.1	4.22	8.44	37.44	3.37
134.5 -22	0.20	1301.34	1429.98	1478.67	0.9724	2.79	7.77	42.21	2.46	221.59	4.18	8.41	37.41	3.33
135 -22	0.20	1301.51	1429.32	1478.81	0.9803	2.74	7.8	42.12	2.41	218.89	4.16	8.36	37.38	3.34
135.5 -22	0.20	1300.73	1429.72	1478.86	0.9759	2.72	7.88	42.1	2.41	216.25	4.15	8.33	37.34	3.33
136 -22	0.20	1300.82	1427.96	1480.13	0.9755	2.71	7.97	42.04	2.33	213.88	4.17	8.3	37.35	3.32
136.5 -22	0.20	1300.88	1427.54	1480.08	0.9822	2.66	8.04	42.08	2.38	210.74	4.12	8.28	37.37	3.29
137 -22	0.20	1302.05	1428.27	1480.13	0.9758	2.62	8.16	42.03	2.35	206.48	4.07	8.26	37.41	3.31
137.5 -22	0.20	1302.95	1427.98	1481.19	0.9668	2.69	8.36	41.97	2.39	203.83	4.13	8.34	37.42	3.31
138 -22	0.20	1302.36	1427.37	1480.36	0.9646	2.73	8.46	41.91	2.4	200.8	4.12	8.35	37.41	3.32
138.5 -22	0.20	1300.8	1427.22	1480.94	0.9669	2.77	8.57	41.86	2.46	197.79	4.09	8.36	37.43	3.32
139 -22	0.20	1300.65	1427.67	1480.66	0.9621	2.8	8.6	41.87	2.52	195.23	4.09	8.33	37.41	3.32
139.5 -22	0.20	1299.07	1427.01	1482.94	0.9811	2.79	8.66	41.88	2.54	191.62	4.02	8.29	37.47	3.32
140 -22	0.20	1297.62	1427.87	1484.35	0.9706	2.76	8.62	41.97	2.51	188.12	3.92	8.21	37.56	3.32
140.5 -22	0.20	1299.06	1427.1	1485.44	0.9838	2.76	8.63	41.98	2.48	184.1	3.92	8.21	37.61	3.37
141 -22	0.20	1298.93	1426.01	1485.98	0.9902	2.76	8.63	41.98	2.47	179.44	3.98	8.24	37.6	3.35
141.5 -22	0.20	1299.99	1427.11	1485.32	0.9747	2.75	8.59	42	2.51	174.13	4.02	8.31	37.55	3.36
142 -22	0.20	1299.58	1427.55	1484.82	0.974	2.76	8.6	41.99	2.5	167.18	4.1	8.39	37.57	3.42
142.5 -22	0.20	1299.02	1427.17	1483.85	0.975	2.76	8.6	41.96	2.47	159.64	4.14	8.48	37.51	3.4
143 -22	0.20	1299.22	1426.38	1485.04	0.9767	2.77	8.6	41.93	2.45	153.65	4.18	8.51	37.5	3.41
127.5 -22.5	0.20	1307.7	1450.74	1487.35	0.9762	2.7	8.21	41.99	2.27	210.25	4.01	8.35	37.71	3.35
128 -22.5	0.20	1307.94	1451.28	1487.34	0.9759	2.7	8.2	42.01	2.3	210.51	4	8.36	37.73	3.35
128.5 -22.5	0.20	1307.92	1450.94	1486.47	0.9819	2.72	8.25	42.02	2.31	210.58	4.05	8.38	37.7	3.41
129 -22.5	0.20	1308.52	1450.59	1485.12	0.989	2.75	8.27	42.04	2.25	210.36	4.12	8.44	37.67	3.48
129.5 -22.5	0.20	1307.72	1447.08	1482.63	0.9788	2.76	8.23	42.07	2.29	211.41	4.17	8.5	37.58	3.43
130 -22.5	0.20	1309.32	1446.67	1483.18	0.9684	2.7	8.04	42.11	2.24	211.8	4.16	8.43	37.57	3.41
130.5 -22.5	0.20	1309.16	1443.95	1481.53	0.9748	2.72	7.97	42.16	2.27	213.15	4.21	8.5	37.54	3.42
131 -22.5	0.20	1309.71	1442.99	1481.01	0.9838	2.73	7.94	42.18	2.28	215	4.24	8.51	37.55	3.4
131.5 -22.5	0.20	1308.35	1441.28	1479.24	0.9755	2.71	7.81	42.14	2.34	216.75	4.23	8.48	37.49	3.39
132 -22.5	0.20	1307.09	1439.11	1479.35	0.9886	2.74	7.73	42.14	2.35	218.72	4.22	8.43	37.41	3.36
132.5 -22.5	0.20	1305.62	1436.24	1479.51	0.9672	2.78	7.74	42.18	2.4	220.57	4.23	8.54	37.39	3.33
133 -22.5	0.20	1304.99	1433.94	1481.39	0.9794	2.87	7.74	42.17	2.44	222.1	4.26	8.56	37.4	3.36
133.5 -22.5	0.20	1302.4	1434.2	1481.35	0.9807	2.87	7.67	42.29	2.53	223.01	4.23	8.52	37.37	3.33
134 -22.5	0.20	1301.8	1434.1	1482.18	0.986	2.85	7.75	42.27	2.53	223.44	4.22	8.52	37.38	3.32
134.5 -22.5	0.20	1301.67	1433.74	1480.71	0.9825	2.8	7.8	42.18	2.44	221.66	4.17	8.44	37.39	3.34
135 -22.5	0.20	1302.91	1431.31	1479.06	0.9651	2.82	7.96	42.09	2.44	219.38	4.23	8.5	37.37	3.35
135.5 -22.5	0.20	1301.17	1430.95	1479.23	0.9675	2.77	7.98	42.06	2.39	216.64	4.18	8.41	37.35	3.36
136 -22.5	0.20	1300.77	1429.72	1478.7	0.9811	2.75	8	42.03	2.38	213.48	4.16	8.34	37.38	3.32
136.5 -22.5	0.20	1301.85	1427.94	1479.49	0.9688	2.7	8.07	42.05	2.37	210.05	4.13	8.31	37.36	3.32
137 -22.5	0.20	1301.74	1428.87	1480.4	0.9832	2.67	8.22	42.01	2.39	206.51	4.11	8.28	37.36	3.3
137.5 -22.5	0.20	1302.4	1430.05	1481.01	0.9872	2.69	8.37	41.97	2.39	203.45	4.12	8.33	37.39	3.34
138 -22.5	0.20	1302.75	1429.1	1480.48	0.9817	2.71	8.43	41.93	2.39	200.88	4.05	8.3	37.42	3.34
138.5 -22.5	0.20	1301.7	1427.99	1480.5	0.9719	2.76	8.52	41.87	2.44	197.87	4.06	8.32	37.4	3.32
139 -22.5	0.20	1300.72	1428.23	1481.29	0.971	2.75	8.58	41.84	2.48	194.62	4.02	8.29	37.38	3.34
139.5 -22.5	0.20	1299.11	1428.63	1482.14	0.9804	2.75	8.61	41.91	2.5	191.25	3.96	8.22	37.47	3.34
140 -22.5	0.20	1298.65	1428.51	1482.99	0.9729	2.79	8.66	41.91	2.47	188.21	3.97	8.25	37.53	3.31
140.5 -22.5	0.20	1299.29	1427.73	1484.63	0.9863	2.76	8.63	41.96	2.48	184.19	3.95	8.23	37.57	3.33
141 -22.5	0.20	1299.33	1427.24	1484.71	0.9669	2.78	8.65	41.97	2.49	180.07	3.99	8.3	37.54	3.34
141.5 -22.5	0.20	1299.66	1427.67	1484.6	0.9701	2.75	8.61	41.97	2.46	174.36	4.03	8.31	37.54	3.35
142 -22.5	0.20	1299.93	1427.54	1484.22	0.9795	2.75	8.59	41.96	2.43	167.89	4.09	8.39	37.54	3.36
142.5 -22.5	0.20	1299.56	1426.92	1483.98	0.9668	2.73	8.55	41.93	2.43	160.56	4.12	8.43	37.53	3.39
143 -22.5	0.20	1298.79	1427.22	1483.36	0.9787	2.76	8.57	41.93	2.45	154.23	4.21	8.55	37.54	3.39
127.5 -23	0.20	1307.74	1452.99	1487.48	0.9804	2.7	8.24	42.02	2.3	212.39	4.01	8.34	37.68	3.35
128 -23	0.20	1307.69	1452.84	1488.71	0.9729	2.72	8.26	42	2.3	212.61	4.03	8.35	37.7	3.37
128.5 -23	0.20	1308.74	1452.94	1486.53	0.9803	2.74	8.26	42	2.29	213.17	4.03	8.36	37.68	3.4
129 -23	0.20	1307.43	1450.56	1484.34	0.9645	2.81	8.29	41.99	2.34	213.47	4.09	8.44	37.66	3.45
129.5 -23	0.20	1309.65	1449.8	1484.25	0.9651	2.73	8.2	42.09	2.28	214.01	4.11	8.41	37.64	3.43
130 -23	0.20	1309.53	1447.66	1483.38	0.9596	2.65	8.02	42.14	2.24	214.35	4.04	8.33	37.6	3.41
130.5 -23	0.20	1310.49	1444.58	1483.31	0.974	2.68	8.01	42.16	2.27	216.19	4.13	8.39	37.57	3.42
131 -23	0.20	1310.18	1444.88	1483.38	0.9866	2.77	8.01	42.16	2.33	217.88	4.22	8.47	37.55	3.41
131.5 -23	0.20	1309.22	1443.83	1481.74	0.9889	2.69	7.91	42.12	2.37	219.2	4.17	8.48	37.52	3.4
132 -23	0.20	1307.34	1441.03	1480.4	0.977	2.77	7.91	42.1	2.39	221.01	4.24	8.55	37.5	3.41
132.5 -23	0.20	1306.06	1436.88	1480.8	0.972	2.81	7.78	42.2	2.39	222.54	4.18	8.52	37.42	3.36
133 -23	0.20	1304.67	1436.65	1482.66	0.9585	2.78	7.58	42.35	2.41	223.35	4.13	8.46	37.39	3.32
133.5 -23	0.20	1303.03	1434.76	1482.72	0.9593	2.83	7.67	42.3	2.47	224.12	4.16	8.52	37.37	3.35
134 -23	0.20	1302.71	1437.39	1481.61	0.9613	2.88	7.8	42.35	2.51	223.63	4.2	8.55	37.33	3.34
134.5 -23	0.20	1301.51	1435.37	1481.57	0.9824	2.81	7.83	42.22	2.48	222.05	4.16	8.51	37.3	3.34
135 -23	0.20	1303.4	1434.44	1480.47	0.9618	2.87	8.07	42.08	2.45	220.34	4.28	8.62	37.31	3.38
135.5 -23	0.20	1302.05	1433.33	1480.14	0.974	2.78	8.04	42.05	2.38	216.53	4.18	8.45	37.35	3.36
136 -23	0.20	1301.75	1432.68	1477.61	0.9791	2.67	7.96	42.07	2.32	212.65	4.08	8.28	37.31	3.36
136.5 -23	0.20	1301.81	1431.18	1478.57	0.9736	2.74	8.13	41.98	2.35	209.73	4.14	8.33	37.34	3.32
137 -23	0.20	1302.8	1430	1480.39	0.9874	2.74	8.26	42	2.38	206.62	4.12	8.33	37.31	3.34
137.5 -23	0.20	1302.22	1430.5	1480.86	0.9682	2.71	8.35	41.94	2.39	203.61	4.06	8.29	37.36	3.36
138 -23	0.20	1302.61	1430.05	1480.02	0.9603	2.7	8.42	41.91	2.39	200.6	4.03	8.27	37.43	3.33
138.5 -23	0.20	1301.38	1429.39	1480.18	0.9647	2.72	8.5	41.87	2.39	197.2	4.01	8.27	37.43	3.33
139 -23	0.20	1301.85	1429.19	1479.56	0.9675	2.77	8.59	41.9	2.45	194.12	4.01	8.3	37.4	3.33
139.5 -23	0.20	1300.79	1429.35	1480.97	0.9864	2.78	8.64	41.91	2.48	191.24	4.04	8.32	37.42	3.35
140 -23	0.20	1300.07	1429.68	1481.97	0.9854	2.78	8.62	41.94	2.46	187.62	4	8.26	37.49	3.34
140.5 -23	0.20	1299.92	1429.1	1482.93	0.9776	2.79	8.63	41.93	2.48	184.24	4.01	8.28	37.5	3.34
141 -23	0.20	1300.1	1428.28	1483.81	0.9745	2.77	8.61	41.96	2.45	179.99	4.01	8.29	37.53	3.34
141.5 -23	0.20	1301.34	1428.28	1483.55	0.9735	2.74	8.58	41.96	2.41	175.54	4.04	8.3	37.52	3.35
142 -23	0.20	1300.35	1428.74	1483.54	0.9801	2.72	8.53	41.97	2.39	170.02	4.05	8.35	37.53	3.37
142.5 -23	0.20	1300.07	1427.79	1483.11	0.9712	2.73	8.54	41.94	2.38	163.94	4.13	8.46	37.51	3.38
143 -23	0.20	1300.44	1428.34	1482.99	0.9771	2.74	8.54	41.9	2.39	158.75	4.22	8.54	37.48	3.4
127.5 -23.5	0.20	1306.39	1454.59	1488.34	0.9778	2.74	8.3	42.01	2.31	214.6	4.1	8.42	37.64	3.35
128 -23.5	0.20	1307.03	1454.71	1487.3	0.9707	2.75	8.28	42.05	2.31	214.88	4.09	8.4	37.67	3.37
128.5 -23.5	0.20	1308.04	1454.58	1486.23	0.9681	2.77	8.29	42.04	2.3	214.99	4.08	8.41	37.67	3.35
129 -23.5	0.20	1309.46	1454.01	1485.53	0.9624	2.8	8.34	42.03	2.32	215.48	4.15	8.45	37.66	3.39
129.5 -23.5	0.20	1309.66	1451.77	1484.27	0.974	2.8	8.34	42.08	2.31	216.08	4.15	8.49	37.67	3.41
130 -23.5	0.20	1310.54	1451.69	1483.6	0.9601	2.76	8.23	42.15	2.32	217.39	4.16	8.47	37.64	3.42
130.5 -23.5	0.20	1311.25	1448.64	1484.49	0.9796	2.79	8.19	42.18	2.33	218.95	4.21	8.53	37.58	3.42
131 -23.5	0.20	1311.02	1447.14	1484.22	0.9827	2.82	8.14	42.13	2.36	220.46	4.26	8.57	37.53	3.44
131.5 -23.5	0.20	1310.89	1446.29	1484.3	0.9847	2.86	8.16	42.13	2.44	221.47	4.29	8.64	37.48	3.42
132 -23.5	0.20	1308.52	1442.27	1482.95	0.9715	2.82	8.04	42.12	2.43	222.53	4.28	8.63	37.44	3.39
132.5 -23.5	0.20	1306.69	1440.11	1483.76	0.9769	2.84	7.93	42.08	2.45	223.74	4.27	8.6	37.42	3.41
133 -23.5	0.20	1303.36	1439.48	1481.46	0.958	2.83	7.72	42.2	2.41	223.74	4.18	8.54	37.39	3.36
133.5 -23.5	0.20	1305.68	1439.59	1482.84	0.9711	2.82	7.74	42.32	2.48	223.87	4.21	8.55	37.33	3.39
134 -23.5	0.20	1303.18	1439.47	1483.02	0.9938	2.7	7.69	42.3	2.45	222.32	4.1	8.43	37.32	3.32
134.5 -23.5	0.20	1303.12	1437.88	1480.51	0.986	2.85	7.9	42.24	2.45	222.11	4.2	8.58	37.21	3.31
135 -23.5	0.20	1302.18	1436.79	1480.69	0.9787	2.86	8.02	42.17	2.45	219.78	4.24	8.58	37.27	3.41
135.5 -23.5	0.20	1303.77	1436.4	1479.77	0.986	2.82	8.03	42.09	2.4	216.46	4.21	8.51	37.26	3.41
136 -23.5	0.20	1302.39	1434.4	1478.66	0.9799	2.77	8.05	42.04	2.31	213.05	4.15	8.35	37.35	3.35
136.5 -23.5	0.20	1302.87	1432.51	1479.1	0.9722	2.74	8.12	41.94	2.34	209.15	4.12	8.3	37.3	3.32
137 -23.5	0.20	1302.29	1431.55	1479.77	0.9771	2.74	8.25	41.92	2.35	206.11	4.1	8.32	37.34	3.32
137.5 -23.5	0.20	1302.94	1431.56	1480.13	0.9732	2.73	8.33	41.91	2.36	203.06	4.09	8.33	37.35	3.36
138 -23.5	0.20	1302.03	1431.08	1479.7	0.9755	2.75	8.44	41.9	2.37	199.66	4.07	8.32	37.38	3.36
138.5 -23.5	0.20	1301.63	1430.94	1480.11	0.9783	2.75	8.49	41.86	2.39	196.58	4.05	8.31	37.4	3.34
139 -23.5	0.20	1301.35	1430.74	1480.2	0.9797	2.8	8.62	41.9	2.45	193.66	4.09	8.34	37.4	3.37
139.5 -23.5	0.20	1301.23	1431.59	1480.69	0.9808	2.82	8.64	41.9	2.47	190.72	4.09	8.38	37.42	3.37
140 -23.5	0.20	1300.44	1430.36	1481.12	0.9847	2.77	8.6	41.92	2.42	187.46	4.01	8.3	37.48	3.33
140.5 -23.5	0.20	1300.2	1429.75	1482.37	0.9735	2.75	8.57	41.96	2.41	183.85	3.99	8.24	37.47	3.32
141 -23.5	0.20	1300.58	1429.84	1482.76	0.9818	2.74	8.56	41.94	2.4	180.4	3.99	8.26	37.48	3.33
141.5 -23.5	0.20	1300.3	1428.83	1481.81	0.9717	2.73	8.55	41.93	2.39	176.27	4.06	8.3	37.51	3.37
142 -23.5	0.20	1301.35	1428.64	1482.05	0.9795	2.71	8.52	41.93	2.37	172.12	4.08	8.35	37.49	3.38
142.5 -23.5	0.20	1300.36	1429.15	1481.92	0.9726	2.7	8.52	41.96	2.36	168.02	4.17	8.48	37.49	3.39
143 -23.5	0.20	1300.56	1428.62	1482.3	0.9673	2.72	8.51	41.92	2.35	164.8	4.21	8.55	37.5	3.41
127.5 -24	0.20	1305.17	1455.65	1488.83	0.9809	2.75	8.3	42.02	2.31	216.13	4.13	8.44	37.61	3.34
128 -24	0.20	1305.76	1455.62	1488.29	0.9758	2.75	8.28	42.06	2.3	216.28	4.1	8.44	37.6	3.29
128.5 -24	0.20	1306.29	1456.03	1486.61	0.9614	2.77	8.28	42.07	2.27	216.94	4.1	8.45	37.65	3.33
129 -24	0.20	1308.34	1455.78	1485.47	0.9792	2.75	8.29	42.08	2.29	217.22	4.08	8.4	37.68	3.34
129.5 -24	0.20	1310.43	1454.85	1485.97	0.9931	2.81	8.44	42.1	2.33	218.32	4.18	8.5	37.64	3.38
130 -24	0.20	1311.06	1452.92	1485.15	0.9649	2.77	8.24	42.17	2.3	218.89	4.09	8.43	37.66	3.42
130.5 -24	0.20	1311.01	1450.92	1486.63	0.9738	2.83	8.28	42.13	2.36	220.62	4.24	8.58	37.61	3.44
131 -24	0.20	1310.19	1449.28	1486.41	0.974	2.81	8.09	42.14	2.33	221.43	4.23	8.6	37.62	3.4
131.5 -24	0.20	1311.44	1447.85	1485.72	0.9782	2.83	8.11	42.11	2.38	222.03	4.23	8.6	37.51	3.42
132 -24	0.20	1309.32	1445.23	1484.64	0.9868	2.86	8.03	42.13	2.44	223.25	4.23	8.59	37.42	3.44
132.5 -24	0.20	1307.06	1442.89	1483.26	0.9822	2.86	7.98	42.1	2.46	223.72	4.28	8.64	37.37	3.39
133 -24	0.20	1306.66	1441.52	1481.33	0.9661	2.86	7.93	42.12	2.41	224.08	4.29	8.65	37.28	3.4
133.5 -24	0.20	1304.84	1440.21	1480.4	0.9889	2.85	7.93	42.08	2.48	223.66	4.31	8.69	37.21	3.4
134 -24	0.20	1306.33	1439.73	1481.85	0.9698	2.87	8.01	42.09	2.49	223.34	4.33	8.71	37.22	3.35
134.5 -24	0.20	1304.89	1439.06	1483.51	0.9712	2.87	7.99	42.14	2.47	221.23	4.26	8.63	37.21	3.38
135 -24	0.20	1303.59	1439.13	1482.15	0.9796	2.84	7.96	42.13	2.37	219.08	4.21	8.54	37.2	3.41
135.5 -24	0.20	1303.6	1438.73	1480.95	0.9751	2.77	7.99	42.12	2.37	215.51	4.18	8.44	37.28	3.37
136 -24	0.20	1305.24	1435.75	1480.12	0.9753	2.73	8.02	42.01	2.31	211.89	4.11	8.35	37.28	3.35
136.5 -24	0.20	1303.16	1433.79	1480.31	0.9712	2.73	8.11	41.94	2.31	208.39	4.12	8.31	37.32	3.34
137 -24	0.20	1303.27	1432.7	1480.54	0.9841	2.73	8.24	41.92	2.33	205.13	4.08	8.33	37.31	3.33
137.5 -24	0.20	1302.42	1432.83	1480.23	0.9788	2.75	8.33	41.89	2.34	201.81	4.11	8.36	37.34	3.38
138 -24	0.20	1302.49	1432.14	1480.32	0.9757	2.74	8.4	41.89	2.34	198.34	4.08	8.34	37.34	3.37
138.5 -24	0.20	1301.8	1432.36	1480.72	0.9768	2.77	8.5	41.88	2.36	195.1	4.08	8.34	37.39	3.39
139 -24	0.20	1301.86	1431.49	1480.33	0.9753	2.8	8.57	41.89	2.39	192.58	4.1	8.38	37.39	3.38
139.5 -24	0.20	1301.47	1430.68	1480.81	0.9718	2.81	8.61	41.89	2.4	189.74	4.08	8.4	37.44	3.37
140 -24	0.20	1300.82	1431.42	1481.11	0.9723	2.76	8.57	41.91	2.4	186.76	4.04	8.32	37.45	3.34
140.5 -24	0.20	1299.78	1430.27	1480.87	0.9775	2.76	8.55	41.93	2.36	183.68	4.04	8.31	37.46	3.35
141 -24	0.20	1299.64	1429.65	1480.72	0.9818	2.73	8.54	41.95	2.37	180.72	4.05	8.32	37.47	3.35
141.5 -24	0.20	1299.78	1429.93	1480.76	0.9753	2.73	8.54	41.96	2.39	177.66	4.14	8.4	37.47	3.4
142 -24	0.20	1300.3	1429.72	1480.93	0.9695	2.69	8.5	41.91	2.34	174.27	4.12	8.4	37.46	3.4
142.5 -24	0.20	1299.77	1429.73	1480.94	0.9708	2.69	8.49	41.94	2.33	171.51	4.16	8.49	37.47	3.39
143 -24	0.20	1299.58	1429.2	1480.79	0.9656	2.69	8.46	41.95	2.33	169.79	4.17	8.51	37.51	3.39
127.5 -24.5	0.20	1304.12	1456.44	1489.89	0.9737	2.76	8.31	42.02	2.31	217.9	4.14	8.44	37.58	3.32
128 -24.5	0.20	1304.19	1456.67	1488.95	0.9816	2.72	8.22	42.06	2.3	218.02	4.09	8.4	37.58	3.28
128.5 -24.5	0.20	1305.72	1456.18	1488.56	0.9744	2.7	8.21	42.09	2.29	217.91	4.02	8.33	37.62	3.3
129 -24.5	0.20	1307.81	1456.86	1487.13	0.9739	2.62	8.16	42.14	2.25	217.88	3.96	8.32	37.67	3.26
129.5 -24.5	0.20	1309.06	1456.35	1486.39	0.9699	2.69	8.28	42.15	2.29	217.99	4.04	8.37	37.68	3.36
130 -24.5	0.20	1310.45	1454.67	1486.9	0.9806	2.77	8.3	42.17	2.33	219.52	4.16	8.49	37.65	3.39
130.5 -24.5	0.20	1311.06	1451.74	1489.25	0.9807	2.8	8.32	42.14	2.33	221.03	4.25	8.59	37.69	3.41
131 -24.5	0.20	1309.02	1449.61	1489.42	0.9631	2.8	8.1	42.11	2.31	221.7	4.2	8.61	37.57	3.41
131.5 -24.5	0.20	1309.86	1447.95	1488	0.9756	2.75	7.88	42.15	2.29	222.42	4.15	8.51	37.48	3.41
132 -24.5	0.20	1310.92	1448.09	1486.79	0.9583	2.76	7.74	42.16	2.21	222.42	4.1	8.53	37.42	3.37
132.5 -24.5	0.20	1308.28	1445.31	1484.32	0.9617	2.82	7.85	42.09	2.32	223.5	4.25	8.6	37.27	3.46
133 -24.5	0.20	1308.71	1443.47	1482.49	0.9617	2.79	7.9	42.08	2.35	223.05	4.29	8.65	37.22	3.43
133.5 -24.5	0.20	1308.24	1441.55	1482.23	0.982	2.78	7.84	42.06	2.36	223	4.27	8.62	37.19	3.4
134 -24.5	0.20	1306.66	1440.43	1483.12	0.9699	2.76	7.75	42.09	2.36	222.1	4.23	8.57	37.25	3.37
134.5 -24.5	0.20	1306.61	1440.14	1484.36	0.9694	2.72	7.78	42.11	2.32	219.97	4.15	8.48	37.21	3.39
135 -24.5	0.20	1306.39	1440.24	1483.46	0.9805	2.76	7.82	42.07	2.26	217.61	4.13	8.45	37.26	3.41
135.5 -24.5	0.20	1305.97	1439.47	1482.17	0.985	2.72	7.87	42.04	2.29	214.49	4.11	8.38	37.28	3.38
136 -24.5	0.20	1306.52	1439.3	1482.73	0.9594	2.72	8.01	42.01	2.32	210.95	4.16	8.4	37.31	3.36
136.5 -24.5	0.20	1305.51	1436.42	1481.54	0.9702	2.69	8.12	41.94	2.27	207.24	4.1	8.35	37.3	3.34
137 -24.5	0.20	1303.85	1434.97	1481.09	0.9723	2.69	8.19	41.9	2.28	203.66	4.1	8.37	37.28	3.34
137.5 -24.5	0.20	1303.83	1434.11	1482.05	0.9687	2.72	8.31	41.92	2.28	200.22	4.09	8.38	37.31	3.38
138 -24.5	0.20	1302.41	1433.64	1481.17	0.9826	2.72	8.38	41.89	2.29	196.82	4.08	8.35	37.36	3.38
138.5 -24.5	0.20	1302.06	1431.99	1480.85	0.9807	2.74	8.46	41.86	2.34	193.72	4.11	8.4	37.36	3.39
139 -24.5	0.20	1301.6	1431.41	1480.08	0.983	2.74	8.5	41.87	2.34	190.52	4.07	8.38	37.41	3.36
139.5 -24.5	0.20	1300.91	1431.56	1480.37	0.9606	2.75	8.54	41.88	2.34	187.95	4.08	8.37	37.42	3.38
140 -24.5	0.20	1300.37	1430.74	1479.9	0.9641	2.73	8.52	41.9	2.33	185.69	4.05	8.36	37.44	3.38
