AK135-15-SKS
449
2618.225	13.5056
2633.072	13.523
2648	13.5406
2663	13.5582
2678	13.5759
2693	13.5936
2708	13.6114
2723	13.6292
2738	13.647
2740	13.6494
2754.901	13.6505
2768.809	13.6515
2782.716	13.6525
2796.622	13.6535
2810.527	13.6545
2825.425	13.6556
2840.333	13.6567
2855.382	13.6577
2870.431	13.6587
2885.48	13.6598
2891.5	13.6602
2906.447	8.0119
2921.394	8.0239
2936.341	8.0358
2951.409	8.0598
2965.502	8.0851
2979.594	8.1103
2993.686	8.1357
3007.779	8.1618
3021.871	8.1878
3035.964	8.2139
3050.056	8.2395
3065.155	8.2668
3080.254	8.294
3095.354	8.321
3110.456	8.3474
3124.551	8.372
3138.646	8.3966
3152.739	8.4207
3166.832	8.4448
3180.924	8.4689
3195.016	8.4927
3210.115	8.5177
3225.214	8.5426
3240.313	8.5675
3255.412	8.5917
3269.505	8.6142
3283.597	8.6367
3297.69	8.659
3311.782	8.6811
3325.875	8.7031
3339.967	8.7252
3354.059	8.7464
3369.158	8.769
3384.257	8.7916
3399.356	8.8138
3414.455	8.8355
3428.548	8.8558
3442.64	8.8761
3456.732	8.8957
3470.825	8.9153
3484.917	8.9349
3499.01	8.9542
3514.109	8.9745
3529.208	8.9948
3544.307	9.0151
3559.409	9.0347
3573.504	9.053
3587.599	9.0714
3601.693	9.0893
3615.785	9.1071
3629.878	9.1248
3643.97	9.1426
3658.062	9.1598
3673.161	9.1783
3688.26	9.1968
3703.359	9.2149
3718.458	9.2326
3732.551	9.2492
3746.643	9.2657
3760.736	9.2817
3774.828	9.2977
3788.92	9.3136
3803.013	9.3294
3818.112	9.346
3833.211	9.3627
3848.31	9.3792
3863.409	9.3953
3877.501	9.4104
3891.594	9.4254
3905.686	9.44
3919.778	9.4545
3933.871	9.469
3947.963	9.4834
3962.056	9.4971
3977.155	9.5119
3992.254	9.5267
4007.355	9.541
4022.457	9.5551
4036.552	9.5683
4050.646	9.5813
4064.739	9.5941
4078.831	9.6068
4092.924	9.6196
4107.016	9.632
4122.115	9.6453
4137.214	9.6585
4152.313	9.6716
4167.412	9.6844
4181.504	9.6963
4195.597	9.7083
4209.689	9.7199
4223.782	9.7315
4237.874	9.743
4251.966	9.7545
4266.059	9.7657
4281.158	9.7778
4296.257	9.7898
4311.356	9.8015
4326.455	9.8132
4340.547	9.8242
4354.64	9.8349
4368.732	9.8455
4382.824	9.8561
4396.917	9.8667
4411.009	9.8771
4426.108	9.8881
4441.207	9.8992
4456.308	9.9101
4471.41	9.9209
4485.505	9.9309
4499.6	9.941
4513.692	9.9508
4527.785	9.9607
4541.877	9.9705
4555.97	9.9802
4570.062	9.9898
4585.161	10
4600.26	10.0103
4615.359	10.0204
4630.458	10.0305
4644.55	10.0399
4658.643	10.0492
4672.735	10.0584
4686.828	10.0676
4700.92	10.0768
4714.873	10.0858
4728.826	10.0947
4742.779	10.1037
4756.731	10.1127
4770.685	10.1216
4784.637	10.1306
4798.59	10.1396
4812.653	10.1486
4826.745	10.1577
4840.837	10.1668
4854.93	10.1758
4869.022	10.1844
4884.121	10.1937
4899.22	10.203
4914.322	10.2116
4929.424	10.22
4943.519	10.2279
4957.613	10.2353
4971.706	10.2419
4985.798	10.2485
4999.89	10.2551
5013.982	10.2605
5028.075	10.2655
5043.174	10.2709
5058.273	10.2756
5073.372	10.2789
5088.471	10.2821
5102.563	10.2852
5116.552	10.2863
5130.532	10.2873
5144.513	10.2884
5153.5	10.289
5153.5	11.0427
5167.53	11.047
5181.561	11.0514
5195.591	11.0557
5209.582	11.0598
5223.502	11.0635
5238.417	11.0674
5253.332	11.0713
5268.249	11.0752
5283.167	11.079
5298.084	11.0829
5313	11.0868
5327.915	11.0907
5341.835	11.0944
5355.756	11.098
5369.676	11.103
5383.597	11.108
5397.517	11.113
5412.432	11.1181
5427.346	11.1225
5442.261	11.1269
5457.176	11.1313
5472.093	11.1355
5487.011	11.1396
5501.928	11.1438
5515.85	11.1475
5529.771	11.1512
5543.691	11.1548
5557.611	11.1585
5571.532	11.1619
5586.446	11.1656
5601.361	11.1693
5616.276	11.1729
5631.19	11.1763
5646.105	11.1798
5661.02	11.1832
5675.938	11.1864
5689.861	11.1894
5703.784	11.1924
5717.765	11.1952
5731.823	11.1979
5745.881	11.2006
5759.939	11.2033
5773.998	11.2059
5788.056	11.2086
5803.119	11.2115
5818.131	11.2142
5833.046	11.2167
5847.961	11.2192
5861.881	11.2216
5875.804	11.2237
5889.727	11.2258
5903.65	11.2279
5917.573	11.2299
5932.488	11.2319
5947.402	11.234
5962.317	11.236
5977.232	11.2378
5992.146	11.2396
6007.061	11.2413
6021.976	11.243
6035.896	11.2445
6049.817	11.2459
6063.737	11.2474
6077.66	11.2486
6091.583	11.2499
6105.506	11.2511
6120.423	11.2523
6135.338	11.2534
6150.252	11.2544
6165.167	11.2555
6180.082	11.2564
6194.997	11.2572
6208.917	11.258
6222.837	11.2588
6236.758	11.2593
6250.678	11.2599
6264.599	11.2604
6278.521	11.2608
6293.438	11.2612
6308.356	11.2615
6323.273	11.2618
6338.188	11.2619
6353.103	11.2621
6368.017	11.2622

