  9387    10.00   807.03
  9649    10.00   833.62
  4025049    10.00   477.48
  9649    10.00   823.27
  7664    10.00   598.19
  7917    10.00   679.65
  8847    10.00   761.82
  9097    10.00   851.49
  9375    10.00   815.31
  9649    10.00   824.29
  9898    10.00   894.51
  10296    10.00   926.47
  10297    10.00   924.87
  4024633    10.00   949.08
  7541    10.00   589.90
  8847    10.00   804.22
  9375    10.00   856.48
  9376    10.00   854.13
  9631     3.50   922.44
  7010     8.80   482.41
  8450     8.80   698.37
  8598     8.80   673.69
  8709     8.80   743.08
  8732     8.80   692.36
  8847     8.80   741.67
  8978     8.80   756.62
  9249     8.80   773.28
  9375     8.80   795.37
  9376     8.80   794.52
  9631     8.80   854.27
  10176     8.80   866.48
  9376    10.00   768.16
  9378    10.00   771.68
  7799    10.00   578.49
  8462    10.00   656.24
  8847    10.00   725.33
  9243    10.00   772.69
  9249    10.00   758.01
  9509    10.00   788.15
  8073    11.00   586.63
  8436    11.00   726.14
  8732    11.00   664.45
  8847    11.00   698.71
  9097    11.00   788.69
  9249    10.00   736.13
  9375    11.00   754.69
  10296    11.00   867.16
  8435    10.00   745.94
  8436    10.00   743.28
  8461    10.00   644.85
  8566    10.00   756.04
  8732    10.00   666.55
  8847    10.00   709.89
  9229    10.00   807.95
  9375    10.00   764.78
  9376    10.00   764.27
  9387    10.00   745.18
  10176    10.00   838.94
  8709    10.00   781.80
  8847    10.00   765.50
  9097    10.00   884.22
  10297    10.00   923.15
  11617    10.00  1051.47
  11743    10.00  1090.06
  8847    10.00   680.67
  9375    10.00   736.89
  11341    10.00   991.97
  9375     6.40   740.06
  9499    10.00   771.68
  9629    10.00   789.05
  7664    11.30   524.14
  8847    11.30   694.87
  9387    11.30   737.10
  4022907    11.30   755.47
  7010     2.24   482.84
  7139    10.00   516.80
  7661     2.24   623.76
  7775    10.00   776.93
  7803    10.00   585.07
  8598    10.00   651.34
  8709     2.24   780.82
  8847     2.24   763.24
  9097     2.24   884.39
  9249     2.24   777.87
  9375    10.00   808.83
  9376    10.00   807.67
  9387     2.24   758.88
  10176     2.24   858.80
  10296     2.24   926.30
  10297     2.24   921.58
  10685     2.24  1003.28
  12123     2.24  1211.35
  12642     2.24  1303.31
  4024633     2.24  1015.11
  8721    10.00   721.98
  9119    10.00   746.99
  8450    10.00   714.66
  8582    10.00   728.47
  8978    10.00   760.09
  9111    10.00   786.22
  9243    10.00   794.53
  9377    10.00   826.42
  9378    10.00   829.91
  9379    10.00   834.63
  9508    10.00   820.45
  7139     4.80   409.79
  7410    10.00   471.92
  7775    10.00   618.69
  7917    10.00   572.95
  8847    10.00   663.12
  9249    10.00   707.20
  9375    10.00   721.30
  10296    10.00   834.60
  9112    10.00   684.80
  9242    10.00   694.24
  9243    10.00   693.27
  9244    10.00   691.99
  9375    10.00   708.99
  9379    10.00   712.85
  9513    10.00   720.55
  7917    10.00   555.55
  7931    10.00   517.70
  8063    10.00   538.18
  8329    10.00   575.92
  8847    10.00   651.96
  9375    10.00   708.42
  10296    10.00   821.73
  12642    10.00  1179.12
  4025049    10.00   502.88
  7410    10.00   466.82
  7775    10.00   773.03
  8169    10.00   816.23
  8327    10.00   626.05
  8459    10.00   643.74
  8461    10.00   641.54
  8847    10.00   742.17
  9097    10.00   871.91
  9375    10.00   790.59
  9631    10.00   872.16
  9251    11.00   668.55
  10297    10.00   804.66
  7906    10.00   807.92
  7911    10.00   751.89
  8436    10.00   833.60
  9243    10.00   780.65
  9244    10.00   768.03
  9649    10.00   754.82
  12186     8.00  1006.83
  7906     5.70   497.31
  8461     5.70   717.20
  8847     5.70   682.87
  9375     5.70   739.07
  4022907     5.70   818.14
  4023997     8.80   725.60
  4024633     5.70   972.83
  7139    10.00   428.16
  7906    10.00   504.18
  8073    10.00   623.10
  8436    10.00   570.14
  8721    10.00   624.04
  9683    10.00   997.19
  9898    10.00   730.63
  10685    10.00   820.28
  10815    10.00   838.51
  11617    10.00   923.85
  11982    10.00  1027.35
  12123    10.00  1006.60
  12140    10.00   972.04
  12376    10.00  1066.91
  12642    10.00  1091.15
  4022907    10.00   829.68
  4024633    10.00  1017.22
  4024845    10.00   755.06
  4029508    10.00  1373.52
  4033155    10.00  1274.80
  4034243    10.00  1404.58
  7775    10.00   590.72
  7410    10.00   427.41
  7911    10.00   742.02
  9649    10.00   740.89
  7661    10.00   622.95
  8436    10.00   845.49
  8732    10.00   610.41
  8847    10.00   745.96
  9375    10.00   797.20
  9376    10.00   795.96
  9898    10.00   892.53
  10296    10.00   910.62
  8461    10.00   774.30
  7139    10.00   639.72
  8436    10.00   574.77
  8847    10.00   716.13
  9375    10.00   768.10
  9649    10.00   868.42
  10296    10.00   840.95
  9110    10.00   734.04
  9112    10.00   745.45
  9244    10.00   755.15
  9375    10.00   764.65
  9377    10.00   779.06
  8847    10.00   632.98
  8056     0.10   515.00
  8319     0.10   553.73
  8450     0.10   571.64
  8582     0.10   579.50
  8978     0.10   622.64
  9111     0.10   651.33
  9114    10.00   665.49
  9243    10.00   652.74
  9245    10.00   675.81
  9248    10.00   682.51
  9377     0.10   688.39
  9378     0.10   689.86
  9379    10.00   690.25
  9381    10.00   700.04
  9507    10.00   699.36
  9513    10.00   717.00
  9641    10.00   705.53
  9642    10.00   722.51
  4032971    10.00  1253.89
  9649    10.00   728.92
  8847    10.00   637.29
  8847    10.00   745.99
  9375    10.00   789.46
  9387    10.00   708.37
  10297    10.00   896.54
  9115    10.00   839.34
  9244    10.00   814.56
  8199    10.00   825.49
  8462    11.00   827.61
  8463    10.00   838.21
  8598    10.00   876.40
  4024633    10.00   949.61
  8436    10.00   579.80
  8847    10.00   731.70
  9244    10.00   777.67
  9375    10.00   782.62
  9640    10.00   807.76
  9643    10.00   838.83
  10296    10.00   850.33
  10297    10.00   861.12
  4025049    10.00   461.67
  4034029    10.00  1422.24
  4034031    10.00  1401.93
  9112    10.00   828.79
  9242    10.00   815.21
  9243    10.00   819.49
  9244    10.00   835.44
  9245    10.00   843.44
  9375    10.00   841.75
  9378    10.00   860.09
  9510    10.00   879.22
  9642    10.00   886.35
  7010    10.00   782.38
  7139    10.00   749.54
  7799    10.00   787.09
  7911    10.00   585.09
  8073    10.00   902.93
  8169    10.00   559.12
  8461    10.00   862.55
  8698    10.00   621.25
  8847    10.00   789.03
  9229    10.00   692.05
  9230    10.00   699.82
  9375    10.00   834.58
  9376    10.00   835.39
  9387    10.00   944.56
  10176    10.00   977.73
  12117    10.00   935.71
  7799     5.06   568.43
  8598     5.06   571.12
  8847     5.06   735.15
  9249     5.06   710.28
  9507     5.06   790.51
  10296     5.06   887.20
  9114    10.00   842.20
  7139    10.00   740.40
  7541    10.00   829.03
  7661    10.00   709.28
  7917    10.00   643.15
  8073    10.00   893.94
  8598    10.00   898.95
  8732    10.00   932.35
  8847    10.00   777.40
  9249    10.00   865.39
  9375    10.00   821.95
  8847     2.00   739.87
  7378     7.10   875.23
  7642    10.00   885.18
  7661     7.10   679.59
  7906    10.00   908.32
  7917    10.00   785.57
  8169    10.00   927.46
  8461    10.00   650.94
  8709     4.80   831.81
  8847     7.10   786.81
  8959    10.00   998.88
  9249    10.00   763.63
  9250     4.80   739.24
  9251     2.79   731.69
  9375     4.80   819.46
  9376     7.10   819.52
  9631     7.10   926.51
  9898    10.00   920.96
  10176    10.00   809.51
  10296    10.00   928.52
  12376     7.10  1341.06
  4024845     4.80  1065.15
  9249     0.60   601.59
  9375     0.60   580.96
  9376     0.60   581.50
  9631     0.60   588.12
  8847     2.10   777.86
  9113    11.00   758.20
  9501    11.00   874.74
  9511    11.00   771.10
  10297    11.00   901.85
  7661     3.12   679.33
  7917     2.74   785.17
  8847     3.12   786.31
  9375     3.12   820.63
  9376     3.12   819.22
  11341     9.00  1106.32
  11872     9.00  1118.63
  12111     2.74  1341.21
  12123     3.12  1244.30
  12642     2.74  1348.11
  4023995     6.78   752.58
  4024633     3.12  1164.01
  8721     6.30   726.74
  8064     7.40   988.29
  8065     7.40   994.96
  12376    10.20   931.97
  4022907     7.40   942.40
  9506    10.00   919.88
  9243    10.00   877.13
  9245    10.00   888.24
  9247    10.00   916.45
  9378    10.00   923.90
  9507    10.00   906.73
  9510    10.00   926.75
  9640    10.00   912.27
  9641    10.00   922.57
  9642    10.00   937.65
  9775    10.00   946.06
  7010    12.00   539.81
  8847    10.00   791.74
  9097     8.21   962.84
  9375    12.00   821.80
  9376    12.00   819.81
  9387     2.09   702.09
  9649     5.99   745.69
  9898    12.00   921.00
  10296     5.99   931.24
  10297     8.21   918.47
  10815     8.21  1055.51
  11505    10.00   864.64
  11872    12.00  1120.12
  12123     5.99  1249.61
  12642    12.00  1349.28
  4022907    12.00   934.78
  4023995     5.99   767.26
  4024633    10.00  1176.83
  4024845     8.21  1092.87
  4028379     8.21  1411.28
  9119    12.00   724.89
  8847     2.96   813.13
  8847     9.08   819.12
  9375     9.08   847.79
  9387     9.08   720.33
  10296     9.08   949.69
  8571    10.00   804.52
  9116     1.85   766.93
  8461    10.00   686.20
  8195    10.00  1006.92
  8332    11.00  1067.14
  8334    11.00  1080.08
  8847    11.00   954.67
  9097    11.00   812.49
  9375    11.00   986.99
  4024633    11.00   979.57
  9248    10.00   450.60
  9375    10.20   519.12
  7934     8.34   659.51
  8195     8.34   700.49
  8329     8.34   683.52
  8461     8.34   698.31
  8847     6.39   841.97
  9375     6.39   867.05
  10933     8.34  1237.49
  11982     8.34  1349.46
  12111     8.34  1383.44
  4024633     8.34  1234.96
  4035145     8.34  1443.05
  4033651     9.00  1316.84
  9374     5.83   858.66
  7410    10.47   573.49
  7775     8.88   967.87
  7917    10.00   854.00
  8598    10.00   632.05
  8847     8.88   834.13
  9631    10.47   967.96
  9649    10.47   758.04
  10296    10.00   953.28
  10815    10.47  1080.21
  8721    10.47   767.03
  8986    10.47   765.30
  9119    10.47   758.80
  9110    11.00   881.10
  9112    11.00   862.71
  9114    11.00   838.99
  9115    11.00   820.64
  9242    11.00   890.35
  9244    11.00   869.94
  9245    11.00   856.86
  9247    11.00   826.77
  9248    11.00   824.24
  9249    11.00   812.12
  9250    11.00   788.33
  9375    11.00   885.63
  9376    11.00   867.87
  9377    11.00   865.43
  9381    11.00   823.55
  9507    11.00   892.77
  9508    11.00   878.91
  9509    11.00   869.49
  9510    11.00   857.41
  9511    11.00   839.59
  9512    11.00   833.57
  9513    11.00   815.58
  9640    11.00   891.70
  9641    11.00   871.10
  9642    11.00   861.23
  9643    11.00   847.40
  9645    11.00   823.73
  8065     6.21   697.59
  8847     6.21   862.96
  9640    10.00  1009.58
  9115    10.00   550.59
  9245    10.00   521.36
  9247    10.00   543.01
  9248    10.00   564.77
  9249    10.00   569.69
  9250    10.00   592.37
  9376    10.00   521.38
  9377    10.00   541.70
  9378    10.00   548.51
  9379    10.00   564.12
  9380    10.00   578.36
  9381    10.00   584.38
  9508    10.00   536.06
  9509    10.00   548.15
  9510    10.00   562.02
  9511    10.00   576.41
  9639    10.00   530.96
  9640    10.00   557.18
  9643    10.00   588.97
  9249     0.80   571.55
  9511    10.00   813.31
  9641    10.00   851.47
  7773     1.50  1019.93
  7803    11.90   668.81
  8847     1.50   859.84
  9375     1.50   880.55
  9376     1.50   877.75
  9387     1.50   733.10
  8847     6.40   856.05
  7139    10.00   716.45
  7931    11.50   728.33
  8062     6.40   744.65
  8063    11.50   720.73
  8064    11.50   712.61
  8067     8.00   684.16
  8069     8.00   650.23
  8070     8.00   643.14
  8197    11.50   701.85
  8199     8.00   683.15
  8201     8.00   654.89
  8327    11.50   729.11
  8329    11.50   714.81
  8331     8.00   685.81
  8332     8.00   673.30
  8333     8.00   657.20
  8334     8.00   649.92
  8459    11.50   742.43
  8460    11.50   725.97
  8463     6.40   697.33
  8464     8.00   676.00
  8465     8.00   662.22
  8847     8.00   866.07
  9375     8.00   883.59
  9376     8.00   883.10
  9387     8.00   737.37
  9631    11.50   995.42
  9649     6.40   775.10
  10296    11.50   968.92
  4022907    11.50  1060.95
  4023997     8.00   895.67
  4024845     8.00  1216.10
  4035145     6.40  1411.57
  8847     2.90   861.54
  8847    10.00   865.18
  9119    10.00   777.80
  9375    10.00   882.47
  9376    10.00   880.35
  9387    10.00   732.31
  9649    10.00   771.56
  7010    12.00   682.57
  8847    12.00   859.26
  9375     9.06   867.04
  9376     9.06   866.75
  7661    11.63   804.89
  7676    11.63   609.98
  8067    10.28   686.32
  8200    10.28   667.06
  8201    10.28   654.18
  8202    10.28   644.82
  8331    10.28   685.18
  8332    10.28   671.67
  8333    10.28   655.81
  8450     8.60   865.60
  8465    10.28   666.45
  8721    10.00   794.19
  8847    11.63   867.20
  9097    10.28  1044.97
  9119    10.00   778.13
  9249    11.63   811.56
  9251    10.00   790.44
  9375    11.63   882.04
  9376    11.63   879.49
  9382    10.00   803.87
  10297    11.63   951.91
  10939    11.63  1184.51
  4024633    10.28  1309.72
  4024845    10.28  1244.22
  4034592    10.28  1464.56
  7803    10.00   696.37
  9244    12.00   886.03
  9245    12.00   858.45
  9248    12.00   829.46
  9378    12.00   860.79
  9511    12.00   844.86
  9512    12.00   850.97
  9513    12.00   835.38
  9114    10.00  1199.27
  9244    10.00  1181.74
  9245    10.00  1196.75
  9380    10.00  1227.28
  9381    10.00  1232.22
  9510    10.00  1217.32
  9511    10.00  1227.38
  9642    10.00  1217.55
  9643    10.00  1227.43
  9775    10.00  1225.19
  10297    10.00  1199.49
  8847     2.30   869.66
  8959     3.60  1108.11
  9375     3.60   885.34
  9376     3.60   883.39
  7803     8.80   694.24
  7934     7.50   710.31
  8065     7.50   728.37
  8067     7.50   697.58
  8068     7.50   690.19
  8187    10.00   851.39
  8200     7.50   684.06
  8201     7.50   669.41
  8329     7.50   735.80
  8331     7.50   701.81
  8332     7.50   693.98
  8333     7.50   672.29
  8464     7.50   689.89
  8978    10.00   886.82
  9111     3.70   892.24
  9243     3.70   890.77
  9375     3.70   893.45
  9377     3.70   871.47
  9507    10.00   904.21
  9508    10.00   884.94
  9375    10.00  1180.60
  10939    10.00  1019.71
  11617    10.00  1249.97
  4029699    10.00   478.69
  4033680    10.00  1171.80
  4035115    10.00  1320.01
  8847    10.00  1152.94
  9375    10.00  1176.42
  9631    10.00  1089.08
  9649    10.00  1283.87
  12376    10.00   934.57
  12789    10.00  1139.84
  4023995    10.00  1153.36
  4024845    10.00   805.55
  9245    10.00  1066.69
  9640    10.00  1062.23
  9244    10.00  1041.92
  9375    10.00  1035.61
  8847    10.00  1005.52
  9499    11.40   996.19
  9629    11.40  1022.92
  9762    11.40  1020.55
  9765    11.40   978.76
  8847     7.80   886.20
  4025049     7.80  1061.13
  8461     6.50  1122.24
  8847    10.00  1017.25
  9375     6.50  1041.96
  4023995     6.50  1133.51
  4035115     6.50  1283.75
  7410    10.00   666.52
  7661    10.50   828.69
  8201    10.50   673.62
  8202    10.50   665.91
  8331    10.50   705.36
  8332    10.50   691.11
  8333    10.50   675.56
  8461    10.00   743.64
  8463    10.50   707.33
  8464    10.50   692.43
  8709    12.00   952.81
  8732    12.00   652.39
  8847    10.50   882.48
  9375    10.50   893.82
  9376    10.00   890.93
  9649    10.50   772.81
  9898    12.00   991.74
  10939    12.00  1197.97
  11743    10.50  1103.07
  12376    12.00  1401.04
  12642    12.00  1398.38
  4022907    12.00  1125.45
  4024633    12.00  1337.90
  4024845    12.00  1278.23
  4025049    10.00  1072.13
  4026236    12.00  1442.95
  4034592    12.00  1455.58
  4035145    10.50  1369.91
  4035701    12.00  1348.57
  4036258    12.00  1418.38
  8327    10.50   772.17
  8847    10.00   890.83
  9375    10.00  1118.64
  4033651    10.00  1158.14
  4036003    10.00  1372.56
  9113    10.00  1045.18
  9376    10.00  1040.20
  9381    10.00  1094.65
  9506    10.00  1026.72
  9375     0.22   907.81
  4035115     9.70  1267.65
  6352    10.00   547.52
  6484    10.00   539.87
  7816    10.00   610.93
  8073    10.00   495.75
  8221    10.00   730.14
  9143    10.00   725.22
  9683    10.00   900.28
  10068    10.00   767.20
  10221    10.00  1046.35
  10853    10.00   713.59
  10939    10.00   553.02
  11341    10.00   553.26
  11617    10.00   553.95
  11764    10.00   653.79
  11866    10.00   630.61
  11872    10.00   598.69
  12123    10.00   716.98
  12642    10.00   852.07
  4022907    10.00  1156.52
  4023997    10.00  1035.24
  4024633    10.00  1309.21
  4024845    10.00  1072.59
  4025049    10.00   860.43
  4032266    10.00   850.91
  4033680    10.00  1184.12
  4034029    10.00  1370.70
  4034031    10.00  1336.72
  4034243    10.00  1135.47
  4034417    10.00  1141.85
  4034592    10.00  1187.26
  4034751    10.00  1389.67
  4034959    10.00  1227.45
  4035115    10.00  1379.51
  4035308    10.00  1296.37
  4035494    10.00  1286.59
  4035701    10.00  1410.30
  4035829    10.00  1471.19
  4035873    10.00  1362.94
  4036409    10.00  1406.43
  7146    10.00   460.64
  11625    10.00   585.01
  4024845    10.00  1078.99
  4032789    10.00   965.94
  4034751    10.00  1403.72
  4035308    10.00  1305.97
  8461    11.90   751.57
  8732    11.90   659.90
  10933    10.00   934.76
  9513    10.00   832.57
  8721    10.00   849.09
  7775    10.00   702.41
  8436    10.00   713.33
  8847    10.00   923.14
  10815    10.00   839.15
  10853    10.00  1281.57
  10936    10.00   691.83
  11617    10.00  1002.08
  12123    10.00   781.16
  12376    10.00   688.67
  12642    10.00   736.91
  4032789    10.00   977.23
  4033117    10.00  1095.85
  4033122    10.00  1037.80
  4033651    10.00  1230.18
  4033680    10.00  1027.28
  4034029    10.00  1101.09
  4034243    10.00  1337.22
  4034417    10.00  1273.88
  4034550    10.00  1324.71
  4034592    10.00  1241.00
  4034751    10.00  1189.62
  4034959    10.00  1347.29
  4035115    10.00  1234.47
  4035145    10.00  1430.15
  4035308    10.00  1284.55
  4035464    10.00  1292.75
  4035494    10.00  1341.67
  4035829    10.00  1313.05
  4036003    10.00  1367.12
  4035464    10.00  1291.23
  9244    10.00   732.37
  10297    10.00   967.15
  8463    10.00   755.82
  8598    10.00   723.40
  8847    10.00   926.77
  9097    10.00  1105.72
  9387    10.00   772.23
  9898    10.00  1020.61
  10939    10.00  1221.79
  11341    10.00  1176.35
  12123    10.00  1306.49
  12642    10.00  1412.64
  4036800    10.00  1443.54
  7146     2.60   538.37
  9110    10.00   722.10
  9112    10.00   700.52
  9114    10.00   664.86
  9242    10.00   716.15
  9245    10.00   674.57
  9247    10.00   650.43
  9508    10.00   695.15
  9510    10.00   664.64
  9512    10.00   651.74
  9513    10.00   621.23
  9514    10.88   619.08
  9643    10.00   654.01
  9646    10.88   614.19
  9775    10.88   666.71
  9244     9.00   715.23
  9509     9.00   711.33
  9514     9.00   634.08
  9639     9.00   736.24
  9640     9.00   717.09
  9645     9.00   645.51
  9646     9.00   636.30
  8064    12.20   614.02
  8066    12.20   587.24
  8169     8.10   975.75
  8194    12.20   639.84
  8327    12.20   618.86
  8328    12.20   609.98
  8462    12.20   581.64
  8721    10.00   667.73
  9097    12.20   934.89
  9229    12.20   937.27
  11743    12.20   951.03
  12123    12.20  1156.78
  12642    12.20  1278.53
  4034592    12.20  1349.93
  8709    10.00   836.82
  9097    10.00   956.43
  9112    10.00   908.61
  9115    10.00   872.08
  9244    10.00   926.35
  9248    10.00   868.23
  9249    10.00   860.00
  9375    10.00   930.93
  9376    10.00   921.72
  9377    10.00   911.34
  9378    10.00   891.48
  9507    10.00   932.88
  9508    10.00   926.51
  9511    10.00   888.58
  4022907    10.00  1182.60
  4034959    10.00  1384.29
  4035145    10.00  1336.45
  7139    11.00   637.19
  7803     1.90   567.30
  9097    11.00   903.97
  9110    10.00   724.74
  9112    10.00   703.13
  9113    10.00   681.43
  9245    11.00   679.14
  9247    10.00   652.95
  9248    10.00   646.59
  9375    10.00   713.82
  9376    10.00   691.22
  9378    10.00   671.00
  9381    10.00   634.58
  9506    10.00   724.22
  9507    11.00   715.78
  9509    10.00   693.87
  9510    10.00   666.54
  9511    10.00   661.44
  9512    10.00   653.49
  9513    10.00   637.57
  9514    10.00   611.70
  9639    10.00   718.56
  9640    10.00   707.30
  9641    10.00   682.88
  9642    10.00   686.09
  9643    10.00   655.65
  9645    10.00   633.73
  9646    10.00   619.21
  9649    10.00   565.02
  10296    11.00   780.41
  10297     7.90   762.18
  10815    11.00   922.80
  10939     7.90  1026.99
  11341    11.00   974.74
  11743    10.00   910.74
  11872    10.00   961.52
  12789    11.00  1085.47
  4022907    10.00  1204.89
  4024633    10.00  1403.23
  4034417    11.00  1241.40
  4035308    10.00  1423.63
  7803    10.00   563.12
  8847    10.80   714.34
  9245    10.00   695.05
  9247    10.00   661.01
  9509    10.00   696.83
  9640    12.00   729.45
  9641    10.00   699.85
  9642    10.00   682.27
  9898    10.60   811.79
  10297    10.80   773.15
  7010    10.00   646.17
  8847    10.00   760.26
  9245    10.00   738.69
  4022907    10.00  1194.55
  4023995    10.00  1039.64
  4025049    10.00  1083.09
  8847     1.68   929.55
  9250     7.63   595.14
  7661    10.00   688.38
  7664    10.00   654.76
  7775    10.00   915.74
  7803    10.00   569.61
  8073    10.00   449.87
  8461    10.00   565.65
  8721    10.00   628.52
  8847     0.10   717.07
  9097     5.94   902.51
  9229    10.00   904.69
  9244     7.90   700.67
  9245     7.90   680.01
  9375     0.10   716.10
  9376    10.00   702.22
  9631    10.00   832.90
  9641     7.90   694.75
  9649     3.50   568.67
  9898    10.00   796.82
  10176    10.00   598.50
  10296    10.00   775.98
  11617    10.00   823.67
  11743    10.00   909.89
  4023995    10.00  1052.57
  4023997    10.00  1054.48
  4024633    10.00  1404.63
  4025049    10.00  1073.93
  4025322    10.00  1386.98
  7803     6.00   581.98
  8847     6.00   725.86
  7544    11.70   568.16
  7676    10.35   557.91
  9112    10.35   760.86
  9115    10.35   704.00
  9229    10.35   955.18
  9244    10.35   747.76
  9245    10.35   741.81
  9248    10.35   696.73
  9375    10.35   779.53
  9376    10.35   749.00
  9378    10.35   722.64
  9379    10.35   713.25
  9506    10.35   781.09
  9508    10.35   754.12
  9509    10.35   745.84
  9511    10.35   724.30
  9513    10.35   680.69
  9514    10.35   681.88
  9631    10.35   886.60
  9639    10.35   775.36
  9640    10.35   769.61
  9641    10.35   740.15
  9642    10.35   735.82
  9646    10.35   674.99
  11625    11.70   781.49
  11743    10.35   955.24
  11872    10.35  1001.45
  12111    11.70  1307.71
  4034592    11.70  1346.19
  11341    10.00  1040.51
  11625    11.21   823.91
  11743    11.21  1007.60
  7410    10.00   752.78
  7664    10.00   875.29
  7775     7.00  1121.20
  7803    10.00   787.89
  7911    10.00  1075.10
  7917    10.00  1005.02
  8073    10.00   708.16
  8169    10.00  1143.24
  8461    10.00   795.01
  8598     7.00   743.00
  8709     7.00  1011.62
  8732     7.00   710.37
  8847     7.00   943.94
  9097     7.00  1120.56
  9110    10.00   950.28
  9112    10.00   930.30
  9114    10.00   904.17
  9115     7.00   889.45
  9229    10.00  1121.20
  9242    10.00   951.11
  9243    10.00   943.24
  9244     7.00   943.18
  9245    10.00   913.12
  9247     7.00   897.29
  9248     7.00   884.06
  9249     7.00   877.10
  9250    10.00   845.36
  9374    10.00   952.43
  9375     7.00   946.45
  9376    10.00   935.30
  9378    10.00   902.19
  9379     7.00   899.85
  9387    10.00   781.70
  9499    10.00  1046.52
  9506    10.00   956.36
  9507     7.00   950.90
  9508    10.00   936.53
  9509     7.00   929.48
  9510     7.00   909.24
  9511    10.00   898.64
  9514     7.00   862.09
  9631     7.00  1061.71
  9639    10.00   951.15
  9640    10.00   939.77
  9641     7.00   930.91
  9642     7.00   918.83
  9643    10.00   901.25
  9765    10.00  1023.17
  9775    10.00   907.86
  9897    10.00  1031.21
  9898    10.00  1028.41
  10296     7.00  1010.98
  10297    10.00   991.89
  10685     7.00  1108.35
  10815     7.00  1137.02
  11351     7.00  1063.30
  11625    10.00   942.44
  11743     7.00  1122.36
  11872    10.00  1161.71
  12111     7.00  1429.01
  12123    10.00  1306.89
  12140     7.00  1120.55
  12376     7.00  1421.79
  4022907     7.00  1216.32
  4023995     7.00  1076.26
  4024633    10.00  1412.72
  4024845    10.00  1363.16
  4025049    10.00  1170.15
  4033585    10.00  1415.71
  4034116    10.00  1304.96
  4034125    10.00  1438.10
  4034663    10.00  1442.11
  4034959    10.00  1368.46
